definir_nombre_tournois 10
Jang_Su-Jeong Christensen_Elle
Chiesa_Deborah Guillermo_Lorraine
Scholsen_Helene Arseneault_Ariana
Sanz-Llaneza_Almudena Chang_Kai-chen
Liu_Fangzhou Sysoeva_Anastasia
Kinard_Tori Vicens_Rosa
Dulgheru_Alexandra Kudermetova_Veronika
Ozeki_Michika Tsurenko_Lesia
Tomanova_Nikola Kolodziejova_Miriam
Krywoj_Melany Tubello_Alice
Riske_Alison Ostlund_Fanny
Woo_Yeon Vangelova_Ani
Barthel_Mona Sekulic_Sarah-Rebecca
Laskutova_Ksenia Ferrando_Cristiana
Morvayova_Viktoria Han_Xinyun
Halbauer_Elizabeth Silva_Eden
Liu_Chang Lavino_Irene
Kruger_Zoe Dart_Harriet
Hesse_Amandine Isaeva_Anhzelika
Bellis_Catherine Perez_Ellen
Arcangioli_Manon Hindova_Denisa
Radisic_Nika Berberovic_Nefisa
Lorenzo_Francesca Liang_En-shuo
Bertoloni_Anita Desai_Zeel
Leykina_Polina Waltert_Simona
Kempen_Magali Hewitt_Dalayna
Jeanjean_Leolia Fourlis_Jaimee
Lee_Pei-chi Sato_Himari
Pieri_Tatiana Marino_Rebecca
Barty_Ashleigh Mendez_Seone
Garland_Joanna Inoue_Hina
Karatancheva_Lia Spiteri_Dalila
Georges_Myrtille Bencic_Belinda
Puig_Monica Rey_Alba
Pellicano_Helene Muramatsu_Chihiro
Granwehr_Alina Brouleau_Lou
Tjandramulia_Olivia Kontaveit_Anett
Stefanini_Lucrezia Kerkhove_Lesley
Martic_Petra Jandakate_Chompoothip
Georgeta_Oana Siegemund_Laura
Chiesa_Deborah Jang_Su-Jeong
Scholsen_Helene Sanz-Llaneza_Almudena
Liu_Fangzhou Kinard_Tori
Ozeki_Michika Dulgheru_Alexandra
Tomanova_Nikola Krywoj_Melany
Riske_Alison Woo_Yeon
Laskutova_Ksenia Barthel_Mona
Morvayova_Viktoria Halbauer_Elizabeth
Kruger_Zoe Liu_Chang
Bellis_Catherine Hesse_Amandine
Radisic_Nika Arcangioli_Manon
Lorenzo_Francesca Bertoloni_Anita
Leykina_Polina Kempen_Magali
Lee_Pei-chi Jeanjean_Leolia
Pieri_Tatiana Barty_Ashleigh
Karatancheva_Lia Garland_Joanna
Georges_Myrtille Puig_Monica
Pellicano_Helene Granwehr_Alina
Stefanini_Lucrezia Tjandramulia_Olivia
Martic_Petra Georgeta_Oana
Chiesa_Deborah Scholsen_Helene
Ozeki_Michika Liu_Fangzhou
Riske_Alison Tomanova_Nikola
Morvayova_Viktoria Laskutova_Ksenia
Bellis_Catherine Kruger_Zoe
Lorenzo_Francesca Radisic_Nika
Lee_Pei-chi Leykina_Polina
Karatancheva_Lia Pieri_Tatiana
Pellicano_Helene Georges_Myrtille
Martic_Petra Stefanini_Lucrezia
Chiesa_Deborah Ozeki_Michika
Riske_Alison Morvayova_Viktoria
Lorenzo_Francesca Bellis_Catherine
Lee_Pei-chi Karatancheva_Lia
Martic_Petra Pellicano_Helene
Chiesa_Deborah Riske_Alison
Lorenzo_Francesca Lee_Pei-chi
Martic_Petra Chiesa_Deborah
Lorenzo_Francesca Martic_Petra
affichage_matchs_tournoi New-York 2020
enregistrement_tournoi Melbourne 2021
Peng_Shuai Astakhova_Darya
Reasco_Mell Jakupovic_Dalila
Liu_Fangzhou Zeballos_Noelia
Kudashova_Daria Dabrowski_Gabriela
Aksu_Ayla Evtimova_Dia
Radisic_Nika Kuwata_Hiroko
Anisimova_Amanda Wang_Xiyu
Anshba_Amina Kuzmova_Katarina
Kessler_Mccartney BreCkova_Nikola
Dentoni_Corinna Babos_Timea
Pigossi_Laura Cirstea_Sorana
Ying_Man Kostova_Elitsa
Drummy_Georgia Parks_Alycia
Kruger_Zoe Badosa_Paula
Romer_Charlotte Bogdan_Ana
Orpana_Oona Bejenaru_Karola
Fett_Jana PantuCkova_Magdalena
Ochsner_Svenja Ekani_Irys
Kerber_Angelique Kulikova_Anastasia
Shalimova_Ekaterina Hatouka_Yuliya
Antonitsch_Mira Zhang_Shuai
Abe_Hiromi Murta_Ines
Hontama_Mai Doroshina_Olga
Zacarias_Marcela Rouvroy_Margaux
Weedon_Andrea Gonzalez_Montserrat
Eraydin_Basak Sakkari_Maria
Lee_Eunhye Lene_Emma
Pribylova_Anastasia Zanevska_Maryna
Errani_Sara Hennemann_Caijsa
Cortez_Lucia Osaka_Mari
Eikeri_Ulrikke Han_Jiangxue
Cepelova_Jana Georgeta_Oana
Begu_Irina-Camelia Droguet_Aubane
Gamiz_Andrea Liu_Claire
Broady_Naomi Kovapitukted_Punnin
Lee_Gabriela Rogowska_Olivia
Konta_Johanna Loredana_Ioana
Shymanovich_Iryna Soylu_İpek
Ce_Gabriela Hu_Victoria
Bihan_Kelia Kasatkina_Daria
Desperrier_Gaelle LovriC_Pia
Bonaventure_Ysaline Pigato_Lisa
Aiava_Destanee Klincov_Bojana
Marinkovic_Bojana Suvrijn_Jade
Zhang_Kailin Kalita_Anhelina
Arshinkova_Petia Mrdeza_Tereza
Muhammad_Asia Rusova_Alica
Meyer_Luisa Kolar_Nastja
Zarazua_Renata Jeanjean_Leolia
Ghioroaie_Ylona-Georgiana Kenin_Sofia
Shibahara_Ena Hercog_Polona
Kostyuk_Marta Okuno_Ayaka
Lopatetska_Daria Bencic_Belinda
Ene_Cristina Sanders_Storm
Dolehide_Caroline Gauff_Cori
Luca_Reka Yoruk_Ilay
Gabueva_Angelina Salkova_Dominika
Tomljanovic_Ajla Garland_Joanna
Shusharina_Maria Hosonuma_Chisa
Cherubini_Diletta Ponchet_Jessika
Middendorf_Julia Arango_Emiliana
Pegula_Jessica Rey_Alba
Duan_Yingying Romeo_Caroline
Ruffer_Lena Aikawa_Mayuka
Peng_Shuai Reasco_Mell
Liu_Fangzhou Kudashova_Daria
Aksu_Ayla Radisic_Nika
Anshba_Amina Anisimova_Amanda
Kessler_Mccartney Dentoni_Corinna
Pigossi_Laura Ying_Man
Drummy_Georgia Kruger_Zoe
Orpana_Oona Romer_Charlotte
Ochsner_Svenja Fett_Jana
Shalimova_Ekaterina Kerber_Angelique
Abe_Hiromi Antonitsch_Mira
Hontama_Mai Zacarias_Marcela
Weedon_Andrea Eraydin_Basak
Pribylova_Anastasia Lee_Eunhye
Cortez_Lucia Errani_Sara
Eikeri_Ulrikke Cepelova_Jana
Gamiz_Andrea Begu_Irina-Camelia
Lee_Gabriela Broady_Naomi
Konta_Johanna Shymanovich_Iryna
Ce_Gabriela Bihan_Kelia
Bonaventure_Ysaline Desperrier_Gaelle
Aiava_Destanee Marinkovic_Bojana
Zhang_Kailin Arshinkova_Petia
Meyer_Luisa Muhammad_Asia
Zarazua_Renata Ghioroaie_Ylona-Georgiana
Shibahara_Ena Kostyuk_Marta
Ene_Cristina Lopatetska_Daria
Dolehide_Caroline Luca_Reka
Tomljanovic_Ajla Gabueva_Angelina
Cherubini_Diletta Shusharina_Maria
Pegula_Jessica Middendorf_Julia
Ruffer_Lena Duan_Yingying
Peng_Shuai Liu_Fangzhou
Anshba_Amina Aksu_Ayla
Pigossi_Laura Kessler_Mccartney
Orpana_Oona Drummy_Georgia
Ochsner_Svenja Shalimova_Ekaterina
Hontama_Mai Abe_Hiromi
Pribylova_Anastasia Weedon_Andrea
Cortez_Lucia Eikeri_Ulrikke
Lee_Gabriela Gamiz_Andrea
Ce_Gabriela Konta_Johanna
Aiava_Destanee Bonaventure_Ysaline
Zhang_Kailin Meyer_Luisa
Zarazua_Renata Shibahara_Ena
Dolehide_Caroline Ene_Cristina
Cherubini_Diletta Tomljanovic_Ajla
Pegula_Jessica Ruffer_Lena
Anshba_Amina Peng_Shuai
Orpana_Oona Pigossi_Laura
Ochsner_Svenja Hontama_Mai
Cortez_Lucia Pribylova_Anastasia
Ce_Gabriela Lee_Gabriela
Aiava_Destanee Zhang_Kailin
Dolehide_Caroline Zarazua_Renata
Pegula_Jessica Cherubini_Diletta
Orpana_Oona Anshba_Amina
Cortez_Lucia Ochsner_Svenja
Ce_Gabriela Aiava_Destanee
Pegula_Jessica Dolehide_Caroline
Orpana_Oona Cortez_Lucia
Pegula_Jessica Ce_Gabriela
Pegula_Jessica Orpana_Oona
enregistrement_tournoi Paris 2021
Ostapenko_Jeļena Nefedova_Anastasia
Detiuc_Anastasia Bouchard_Eugenie
Sekulic_Sarah-Rebecca Scholsen_Helene
Osborne_Alexandra Zavatska_Katarina
Helgø_Malene Savinykh_Valeria
Hogenkamp_Richel Carreras_Amanda
Lacasse_Raphaelle Bassols_Marina
Atucha_Ainhoa Lee_Gabriela
Marshall_Amber Jokic_Katarina
Gram_Olivia Kobori_Momoko
Bihan_Kelia Saez_Olga
Capurro_Martina Kovapitukted_Punnin
Sasnovich_Aliaksandra Xu_Shilin
Hodzic_Mina Frech_Magdalena
Eraydin_Basak Pliskova_Karolina
Stewart_Katerina Bandecchi_Susan
Lottner_Antonia Govortsova_Olga
Robbe_Alice Ghioroaie_Ylona-Georgiana
Chang_Kai-chen Steur_Julyette
Wurth_Tara Yi_Ya
Graham_Alexa Kuznetsova_Svetlana
Orange_Margaux Sanders_Storm
Silich_Alina Sun_Lulu
Vroome_Indy Tanaka_Yuuki
Brodsky_Gail Udvardy_Panna
Abanda_Françoise Boulter_Katie
Khirin_Nicole Gamiz_Andrea
Rogowska_Olivia Maitane_Usue
Ferro_Fiona Anisimova_Amanda
Minnen_Greet Saner_Julita
Arcidiacono_Federica Samavati_Sofia
Ruffer_Lena Smitkova_Tereza
Desai_Zeel Berberovic_Nefisa
Dentoni_Corinna Mrdeza_Tereza
Hirata_Ayumi Christensen_Elle
Azarenka_Victoria Katic_Vlada
Min_Grace Stadler_Nina
Meliss_Verena Volynets_Katie
Tere-Apisah_Abigail Jandakate_Chompoothip
Hsieh_Su-wei Burger_Cindy
Mihalikova_Tereza Montgomery_Robin
Sharipova_Sabina Pachkaleva_Taisya
Gatica_Barbara Krawczyk_Desirae
Lamens_Suzan Bosio_Victoria
Bencheikh_Loudmilla Rosatello_Camilla
Hobgarski_Katharina Zidansek_Tamara
Andreescu_Bianca Khromacheva_Irina
Ying_Fang Lu_Jiaxi
Ochsner_Svenja Isaeva_Anhzelika
Pliskova_Kristyna Monroy_Yuliana
Kenin_Sofia Herrmann_Sina
Gjorcheska_Lina Kozaki_Funa
Lapko_Vera Sakkari_Maria
Garcia_Caroline Custic_Marta
Falkowska_Weronika Kan_Victoria
Pavlyuchenkova_Anastasia Hewitt_Dalayna
Parazinskaite_Akvile Adler_Lou
Khazaniuk_Deniz Bondarenko_Kateryna
Pieri_Tatiana Mladenovic_Kristina
Melnikova_Marina Siniakova_Katerina
Shaffer_Kennedy Bilardo_Federica
Kilnarova_Monica Luangnam_Nudnida
Parrizas_Nuria Dolehide_Caroline
Howard_Zoe Lazaro_Andrea
Detiuc_Anastasia Ostapenko_Jeļena
Sekulic_Sarah-Rebecca Osborne_Alexandra
Hogenkamp_Richel Helgø_Malene
Lacasse_Raphaelle Atucha_Ainhoa
Marshall_Amber Gram_Olivia
Bihan_Kelia Capurro_Martina
Sasnovich_Aliaksandra Hodzic_Mina
Eraydin_Basak Stewart_Katerina
Lottner_Antonia Robbe_Alice
Wurth_Tara Chang_Kai-chen
Orange_Margaux Graham_Alexa
Silich_Alina Vroome_Indy
Abanda_Françoise Brodsky_Gail
Khirin_Nicole Rogowska_Olivia
Ferro_Fiona Minnen_Greet
Arcidiacono_Federica Ruffer_Lena
Dentoni_Corinna Desai_Zeel
Hirata_Ayumi Azarenka_Victoria
Meliss_Verena Min_Grace
Tere-Apisah_Abigail Hsieh_Su-wei
Mihalikova_Tereza Sharipova_Sabina
Lamens_Suzan Gatica_Barbara
Bencheikh_Loudmilla Hobgarski_Katharina
Andreescu_Bianca Ying_Fang
Ochsner_Svenja Pliskova_Kristyna
Kenin_Sofia Gjorcheska_Lina
Lapko_Vera Garcia_Caroline
Falkowska_Weronika Pavlyuchenkova_Anastasia
Khazaniuk_Deniz Parazinskaite_Akvile
Melnikova_Marina Pieri_Tatiana
Shaffer_Kennedy Kilnarova_Monica
Parrizas_Nuria Howard_Zoe
Detiuc_Anastasia Sekulic_Sarah-Rebecca
Lacasse_Raphaelle Hogenkamp_Richel
Marshall_Amber Bihan_Kelia
Eraydin_Basak Sasnovich_Aliaksandra
Wurth_Tara Lottner_Antonia
Silich_Alina Orange_Margaux
Khirin_Nicole Abanda_Françoise
Ferro_Fiona Arcidiacono_Federica
Hirata_Ayumi Dentoni_Corinna
Meliss_Verena Tere-Apisah_Abigail
Mihalikova_Tereza Lamens_Suzan
Andreescu_Bianca Bencheikh_Loudmilla
Kenin_Sofia Ochsner_Svenja
Falkowska_Weronika Lapko_Vera
Khazaniuk_Deniz Melnikova_Marina
Shaffer_Kennedy Parrizas_Nuria
Lacasse_Raphaelle Detiuc_Anastasia
Eraydin_Basak Marshall_Amber
Wurth_Tara Silich_Alina
Ferro_Fiona Khirin_Nicole
Hirata_Ayumi Meliss_Verena
Andreescu_Bianca Mihalikova_Tereza
Kenin_Sofia Falkowska_Weronika
Shaffer_Kennedy Khazaniuk_Deniz
Lacasse_Raphaelle Eraydin_Basak
Wurth_Tara Ferro_Fiona
Hirata_Ayumi Andreescu_Bianca
Shaffer_Kennedy Kenin_Sofia
Lacasse_Raphaelle Wurth_Tara
Hirata_Ayumi Shaffer_Kennedy
Hirata_Ayumi Lacasse_Raphaelle
enregistrement_tournoi Londres 2021
Kiick_Allie Falconi_Irina
Custic_Marta Van_Chanelle
Klasen_Anna Saidenova_Noel
Cristian_Jaqueline Kozyreva_Maria
Arcidiacono_Federica Buzarnescu_Mihaela
Avanesyan_Elina Karunaratne_Adithya
Lee_Hua-Chen Okamura_Kyoka
Kimmelmann_Julia Galfi_Dalma
Bejenaru_Karola Reami_Adriana
Rushiti_Arlinda Bondar_Anna
Cabrera_Lizette Duval_Victoria
Zhuk_Sofya Matviyenko_Lisa
Krywoj_Melany Carreras_Amanda
Vicens_Rosa Palkina_Ksenia
Simmonds_Chanel Grana_Thaisa
Strakhova_Valeriya Sanz-Llaneza_Almudena
Kinard_Tori Feng_Shuo
Ramirez_Evita Ezzat_Yasmin
Martic_Petra Alves_Carolina
Reasco_Mell Bara_Irina
Lee_Ya-Hsuan Kolzer_Romy
Sherif_Mayar Osuigwe_Whitney
Njiric_Silvia Pieri_Jessica
Kessler_Mccartney Lodikova_Daria
Ninomiya_Makoto Georgeta_Oana
Collins_Danielle Davis_Emma
Sonmez_Zeynep Gamarra_Ingrid
Siskova_Anna Gabueva_Angelina
Cadar_Elena-teodora Kanapatskaya_Viktoriya
Murray_Samantha Cirstea_Sorana
Rodionova_Arina Juvan_Kaja
Marfutina_Maria Gao_Xinyu
Montgomery_Robin Price_Gabriella
Prisacariu_Andreea Strycova_Barbora
Ignatik_Alexandra Milovanovic_Elena
Bektas_Emina Kozaki_Funa
Stefani_Luisa Hsieh_Su-wei
Romero_Leyre Luca_Reka
Stewart_Katerina Bhosale_Rutuja
Scholl_Chiara Konta_Johanna
Bolton_Elysia Broady_Naomi
Gleason_Quinn Sanders_Storm
Park_Sohyun Aiava_Destanee
Perrin_Conny Jovic_Jovana
Cheapchandej_Patcharin Kostova_Elitsa
Sukhotina_Anastasia Ahn_Kristie
Dunne_Katy Appleton_Emily
Ostapenko_Jeļena Belgraver_Julie
Cherubini_Diletta Kerkhove_Lesley
KuCova_Kristina Bilardo_Federica
Kovinic_Danka Dmitrichenko_Yekaterina
BreCkova_Nikola Ruppert_Lena
Shaffer_Kennedy Catini_Chiara
Temin_Marie Pegula_Jessica
Akita_Shiho Ureke_Anna
Brito_Fernanda Jakupovic_Dalila
Bechri_Chiraz Dartron_emeline
Maitane_Usue Jacquemot_Elsa
Kraus_Sinja Tsurenko_Lesia
Burdina_Evgeniya Ying_Man
Capurro_Martina Lansere_Sofya
Ambrosio_Silvia Kukharchuk_Nika
Siegemund_Laura Kilnarova_Monica
Aikawa_Mayuka Drahota_Dorka
Custic_Marta Kiick_Allie
Cristian_Jaqueline Klasen_Anna
Arcidiacono_Federica Avanesyan_Elina
Lee_Hua-Chen Kimmelmann_Julia
Rushiti_Arlinda Bejenaru_Karola
Zhuk_Sofya Cabrera_Lizette
Vicens_Rosa Krywoj_Melany
Strakhova_Valeriya Simmonds_Chanel
Ramirez_Evita Kinard_Tori
Reasco_Mell Martic_Petra
Sherif_Mayar Lee_Ya-Hsuan
Kessler_Mccartney Njiric_Silvia
Ninomiya_Makoto Collins_Danielle
Sonmez_Zeynep Siskova_Anna
Cadar_Elena-teodora Murray_Samantha
Marfutina_Maria Rodionova_Arina
Prisacariu_Andreea Montgomery_Robin
Bektas_Emina Ignatik_Alexandra
Romero_Leyre Stefani_Luisa
Scholl_Chiara Stewart_Katerina
Bolton_Elysia Gleason_Quinn
Park_Sohyun Perrin_Conny
Cheapchandej_Patcharin Sukhotina_Anastasia
Ostapenko_Jeļena Dunne_Katy
KuCova_Kristina Cherubini_Diletta
BreCkova_Nikola Kovinic_Danka
Temin_Marie Shaffer_Kennedy
Brito_Fernanda Akita_Shiho
Bechri_Chiraz Maitane_Usue
Kraus_Sinja Burdina_Evgeniya
Ambrosio_Silvia Capurro_Martina
Siegemund_Laura Aikawa_Mayuka
Custic_Marta Cristian_Jaqueline
Lee_Hua-Chen Arcidiacono_Federica
Zhuk_Sofya Rushiti_Arlinda
Strakhova_Valeriya Vicens_Rosa
Ramirez_Evita Reasco_Mell
Kessler_Mccartney Sherif_Mayar
Ninomiya_Makoto Sonmez_Zeynep
Marfutina_Maria Cadar_Elena-teodora
Prisacariu_Andreea Bektas_Emina
Scholl_Chiara Romero_Leyre
Park_Sohyun Bolton_Elysia
Cheapchandej_Patcharin Ostapenko_Jeļena
BreCkova_Nikola KuCova_Kristina
Temin_Marie Brito_Fernanda
Kraus_Sinja Bechri_Chiraz
Siegemund_Laura Ambrosio_Silvia
Custic_Marta Lee_Hua-Chen
Strakhova_Valeriya Zhuk_Sofya
Ramirez_Evita Kessler_Mccartney
Ninomiya_Makoto Marfutina_Maria
Scholl_Chiara Prisacariu_Andreea
Park_Sohyun Cheapchandej_Patcharin
BreCkova_Nikola Temin_Marie
Siegemund_Laura Kraus_Sinja
Custic_Marta Strakhova_Valeriya
Ninomiya_Makoto Ramirez_Evita
Scholl_Chiara Park_Sohyun
Siegemund_Laura BreCkova_Nikola
Custic_Marta Ninomiya_Makoto
Scholl_Chiara Siegemund_Laura
Custic_Marta Scholl_Chiara
enregistrement_tournoi New-York 2021
Boulter_Katie Saidenova_Noel
Hartono_Arianne Eala_Alexandra
Leonard_Manon Perez_Estela
Erjavec_Veronika Falkowska_Weronika
Morderger_Tayisiya Bolsova_Aliona
Helgø_Malene Szabanin_Natalia
Price_Gabriella Kiick_Allie
Middendorf_Julia Babel_Oceane
Putintseva_Yulia Jabeur_Ons
Gauff_Cori Oliynykova_Oleksandra
Saner_Julita Kim_Da-bin
Mandlik_Elizabeth Dagan_Mika
Bolton_Elysia Piai_Eduarda
LovriC_Pia Kudermetova_Veronika
Piter_Katarzyna Kuwata_Hiroko
Marfutina_Maria Cao_Siqi
Cocciaretto_Elisabetta Ferrando_Cristiana
Kobori_Momoko Vesnina_Elena
Alexandrova_Ekaterina Kruger_Isabella
Schunk_Nastasja Da_Gabriella
Zarazua_Renata Ganga_Eugenia
KuCova_Kristina Day_Kayla
Kania_Paula Zheng_Wushuang
Zvonareva_Vera Maria_Tatjana
Miyazaki_Yuriko Ivanova_Dasha
Hu_Victoria Halbauer_Elizabeth
Graham_Alexa Hoedt_Merel
Aiava_Destanee Andreeva_Erika
Arseneault_Ariana Custic_Marta
Lu_Jiaxi Han_Na-lae
Zhang_Ying Grabher_Julia
Ahn_Kristie Hoste_Claudia
Ruffer_Lena Williams_Serena
Lepchenko_Varvara Avdeeva_Julia
Min_Grace Kawamura_Mana
Wargnier_Lucie Kolodynska_Jana
Blinkova_Anna Dascalu_Nicoleta
Sanz-Llaneza_Almudena Bilardo_Federica
Garcia_Georgina Hayashi_Erina
PantuCkova_Magdalena Weedon_Andrea
Mattek-Sands_Bethanie Kozarov_Katarina
Ryser_Valentina Lee_Hua-Chen
Mishina_Daria Guo_Hanyu
Arakawa_Haruna Linette_Magda
Gatto-Monticone_Giulia Chavatipon_Charlotte
Sekulic_Sarah-Rebecca Elie_Jennifer
Zhu_Lin Shapatava_Sofia
Isaeva_Anhzelika Ormaechea_Paula
Volynets_Katie Flipkens_Kirsten
Radisic_Nika Perez_Ellen
Romeo_Caroline Lottner_Antonia
Desperrier_Gaelle Malygina_Elena
Wang_Qiang Yi_Hong
Doi_Misaki Alhussein_Lamis
Zuger_Joanne Burdina_Evgeniya
Lodikova_Daria Chiesa_Deborah
Jaruskova_Timea Cadar_Elena-teodora
Badosa_Paula Kubka_Martyna
Liauw_Noa Birrell_Kimberly
Fung_Stacey Klasen_Anna
Cristian_Jaqueline Danilina_Anna
Riske_Alison Paolini_Jasmine
Kruger_Zoe Luikham_Jennifer
Heisen_Vivian Shvedova_Yaroslava
Hartono_Arianne Boulter_Katie
Leonard_Manon Erjavec_Veronika
Morderger_Tayisiya Helgø_Malene
Middendorf_Julia Price_Gabriella
Putintseva_Yulia Gauff_Cori
Mandlik_Elizabeth Saner_Julita
LovriC_Pia Bolton_Elysia
Piter_Katarzyna Marfutina_Maria
Kobori_Momoko Cocciaretto_Elisabetta
Schunk_Nastasja Alexandrova_Ekaterina
KuCova_Kristina Zarazua_Renata
Zvonareva_Vera Kania_Paula
Miyazaki_Yuriko Hu_Victoria
Aiava_Destanee Graham_Alexa
Lu_Jiaxi Arseneault_Ariana
Zhang_Ying Ahn_Kristie
Lepchenko_Varvara Ruffer_Lena
Wargnier_Lucie Min_Grace
Blinkova_Anna Sanz-Llaneza_Almudena
Garcia_Georgina PantuCkova_Magdalena
Ryser_Valentina Mattek-Sands_Bethanie
Mishina_Daria Arakawa_Haruna
Gatto-Monticone_Giulia Sekulic_Sarah-Rebecca
Isaeva_Anhzelika Zhu_Lin
Radisic_Nika Volynets_Katie
Desperrier_Gaelle Romeo_Caroline
Wang_Qiang Doi_Misaki
Lodikova_Daria Zuger_Joanne
Badosa_Paula Jaruskova_Timea
Liauw_Noa Fung_Stacey
Cristian_Jaqueline Riske_Alison
Heisen_Vivian Kruger_Zoe
Leonard_Manon Hartono_Arianne
Morderger_Tayisiya Middendorf_Julia
Putintseva_Yulia Mandlik_Elizabeth
LovriC_Pia Piter_Katarzyna
Kobori_Momoko Schunk_Nastasja
Zvonareva_Vera KuCova_Kristina
Aiava_Destanee Miyazaki_Yuriko
Zhang_Ying Lu_Jiaxi
Lepchenko_Varvara Wargnier_Lucie
Blinkova_Anna Garcia_Georgina
Ryser_Valentina Mishina_Daria
Isaeva_Anhzelika Gatto-Monticone_Giulia
Desperrier_Gaelle Radisic_Nika
Wang_Qiang Lodikova_Daria
Badosa_Paula Liauw_Noa
Cristian_Jaqueline Heisen_Vivian
Morderger_Tayisiya Leonard_Manon
LovriC_Pia Putintseva_Yulia
Kobori_Momoko Zvonareva_Vera
Zhang_Ying Aiava_Destanee
Blinkova_Anna Lepchenko_Varvara
Ryser_Valentina Isaeva_Anhzelika
Wang_Qiang Desperrier_Gaelle
Badosa_Paula Cristian_Jaqueline
LovriC_Pia Morderger_Tayisiya
Zhang_Ying Kobori_Momoko
Blinkova_Anna Ryser_Valentina
Badosa_Paula Wang_Qiang
LovriC_Pia Zhang_Ying
Badosa_Paula Blinkova_Anna
Badosa_Paula LovriC_Pia
exit
