definir_nombre_tournois 10
Babel_Oceane Siedliska_Natalia
Dascalu_Nicoleta Turati_Bianca
Kerkhove_Lesley Kalinina_Anhelina
Martinez_Carlota Liu_Chang
Paolini_Jasmine Chang_Han-na
Kessler_Mccartney Lee_Gabriela
Guo_Shanshan Shymanovich_Iryna
Brantmeier_Reese Uchijima_Moyuka
Tomljanovic_Ajla Djoubri_Salma
Liu_Claire Hozumi_Eri
Satralova_Denisa Jimenez_Victoria
Dema_Viktoriia Carter_Hayley
Ainitdinova_Gozal Celik_Susanne
Gorgodze_Ekaterine Lahey_Ashley
Hartono_Arianne Livianu_Jessica
Mintegi_Ane Fahey_Katharine
Arseneault_Ariana Subhash_Natasha
Laskutova_Ksenia Lu_Jiajing
Granwehr_Alina Milovanovic_Elena
Gadecki_Olivia Christensen_Elle
Parry_Diane Gambogi_Sara
Silich_Alina Schader_Laura
Bektas_Emina Jaruskova_Timea
Gracheva_Varvara Swiatek_Iga
Korpatsch_Tamara Snigur_Daria
Bondar_Anna Kolodynska_Jana
Tilbuerger_Jantje Pliskova_Kristyna
Saigo_Yukina Suvrijn_Jade
Scholl_Chiara Gillan_Alice
Gutierrez_Maria Vickery_Sachia
Lepchenko_Varvara Kiick_Allie
Collins_Danielle Zeballos_Noelia
Zhang_Kailin Bondarenko_Maria
Bolton_Elysia Minnen_Greet
Oz_Ipek Piai_Eduarda
Barnett_Alicia Morvayova_Viktoria
Colmegna_Martina Chanta_Aunchisa
Gasanova_Anastasia Babel_Oceane
Dascalu_Nicoleta Kerkhove_Lesley
Paolini_Jasmine Martinez_Carlota
Kessler_Mccartney Guo_Shanshan
Brantmeier_Reese Tomljanovic_Ajla
Satralova_Denisa Liu_Claire
Ainitdinova_Gozal Dema_Viktoriia
Gorgodze_Ekaterine Hartono_Arianne
Arseneault_Ariana Mintegi_Ane
Laskutova_Ksenia Granwehr_Alina
Gadecki_Olivia Parry_Diane
Silich_Alina Bektas_Emina
Korpatsch_Tamara Gracheva_Varvara
Tilbuerger_Jantje Bondar_Anna
Scholl_Chiara Saigo_Yukina
Gutierrez_Maria Lepchenko_Varvara
Collins_Danielle Zhang_Kailin
Bolton_Elysia Oz_Ipek
Barnett_Alicia Colmegna_Martina
Dascalu_Nicoleta Gasanova_Anastasia
Paolini_Jasmine Kessler_Mccartney
Satralova_Denisa Brantmeier_Reese
Gorgodze_Ekaterine Ainitdinova_Gozal
Arseneault_Ariana Laskutova_Ksenia
Gadecki_Olivia Silich_Alina
Tilbuerger_Jantje Korpatsch_Tamara
Scholl_Chiara Gutierrez_Maria
Bolton_Elysia Collins_Danielle
Dascalu_Nicoleta Barnett_Alicia
Paolini_Jasmine Satralova_Denisa
Arseneault_Ariana Gorgodze_Ekaterine
Gadecki_Olivia Tilbuerger_Jantje
Scholl_Chiara Bolton_Elysia
Paolini_Jasmine Dascalu_Nicoleta
Arseneault_Ariana Gadecki_Olivia
Paolini_Jasmine Scholl_Chiara
Arseneault_Ariana Paolini_Jasmine
enregistrement_tournoi Melbourne 2021
Zeballos_Noelia Black_Hurricane
Kvitova_Petra Burdina_Evgeniya
Stearns_Peyton Day_Kayla
Appleton_Emily Ozaki_Risa
Bavisetti_Sowjanya Cako_Jacqueline
Desperrier_Gaelle Bartone_Kamilla
Doroshina_Olga Stewart_Katerina
Krawczyk_Desirae Erjavec_Veronika
Gabueva_Angelina Luca_Reka
Colmegna_Martina Schoofs_Bibiane
Manasse_Maegan Bjorklund_Mirjam
Yoruk_Ilay Antonitsch_Mira
Hives_Zoe Fung_Stacey
Haddad_Beatriz Raina_Ankita
Lopatetska_Daria Ochsner_Svenja
Tomic_Sara Ponomar_Lisa
Morgina_Anna Khirin_Nicole
Cakarevic_Sara Juhaszova_Vivien
Smith_Tina Arcidiacono_Federica
Martinez_Carlota Vedder_Eva
Burger_Cindy Grammatikopoulou_Valentini
Barthel_Mona Drummy_Georgia
Ce_Gabriela Hontama_Mai
Jeanjean_Leolia Robbe_Alice
Bakhmutkina_Polina Gamarra_Ingrid
HoraCkova_Gabriela Bogdan_Ana
Lottner_Antonia Bondarenko_Kateryna
Broady_Naomi Bai_Alison
Matviyenko_Lisa Bozovic_Alexandra
Markova_Johana Steur_Julyette
Morderger_Yana Tomova_Viktoriya
Plipuech_Peangtarn Hourigan_Paige
Nuudi_Maileen Hirata_Ayumi
Friedsam_Anna-Lena Chernyshova_Maryna
Bejlek_Sara Pera_Bernarda
Guerrero_Eva Neel_Ingrid
CvetkoviC_Tina Salden_Lara
Romero_Leyre Ferrando_Cristiana
Jimenez_Victoria Mattek-Sands_Bethanie
Murray_Samantha Frech_Magdalena
Fernandez_Leylah Ferro_Fiona
Gauff_Cori Kanev_Kathleen
Ponchet_Jessika Kimmelmann_Julia
Hertel_Anna Fett_Jana
Kurata_Nathaly Lukas_Tena
Dartron_emeline Liu_Claire
Karolina_Anna Lukacs_Vanda
Stosur_Samantha KrejCikova_Barbora
Janicijevic_Selena Osborne_Alexandra
Pavlyuchenkova_Anastasia Pachkaleva_Taisya
Piai_Eduarda Svitolina_Elina
Lepchenko_Varvara Naya_Guillermina
Kozyreva_Maria Navarro_Emma
Maristany_Guiomar Pliskova_Karolina
Middendorf_Julia Morita_Ayumi
Bondarenko_Maria Hennemann_Caijsa
Gutierrez_Maria Cepede_Veronica
Hradecka_Lucie Hance_Kimmi
Hu_Victoria Liauw_Noa
Duan_Yingying Wagner_Stephanie
Dema_Viktoriia Hindova_Denisa
Shaffer_Kennedy Vanlangendonck_Eliessa
Liu_Fangzhou Arakawa_Haruna
Cascino_Estelle Kubareva_Anna
Kvitova_Petra Zeballos_Noelia
Stearns_Peyton Appleton_Emily
Bavisetti_Sowjanya Desperrier_Gaelle
Krawczyk_Desirae Doroshina_Olga
Gabueva_Angelina Colmegna_Martina
Yoruk_Ilay Manasse_Maegan
Hives_Zoe Haddad_Beatriz
Tomic_Sara Lopatetska_Daria
Morgina_Anna Cakarevic_Sara
Martinez_Carlota Smith_Tina
Burger_Cindy Barthel_Mona
Ce_Gabriela Jeanjean_Leolia
HoraCkova_Gabriela Bakhmutkina_Polina
Broady_Naomi Lottner_Antonia
Matviyenko_Lisa Markova_Johana
Morderger_Yana Plipuech_Peangtarn
Nuudi_Maileen Friedsam_Anna-Lena
Bejlek_Sara Guerrero_Eva
CvetkoviC_Tina Romero_Leyre
Jimenez_Victoria Murray_Samantha
Fernandez_Leylah Gauff_Cori
Hertel_Anna Ponchet_Jessika
Kurata_Nathaly Dartron_emeline
Karolina_Anna Stosur_Samantha
Pavlyuchenkova_Anastasia Janicijevic_Selena
Lepchenko_Varvara Piai_Eduarda
Kozyreva_Maria Maristany_Guiomar
Middendorf_Julia Bondarenko_Maria
Hradecka_Lucie Gutierrez_Maria
Duan_Yingying Hu_Victoria
Shaffer_Kennedy Dema_Viktoriia
Liu_Fangzhou Cascino_Estelle
Kvitova_Petra Stearns_Peyton
Krawczyk_Desirae Bavisetti_Sowjanya
Gabueva_Angelina Yoruk_Ilay
Tomic_Sara Hives_Zoe
Martinez_Carlota Morgina_Anna
Ce_Gabriela Burger_Cindy
Broady_Naomi HoraCkova_Gabriela
Matviyenko_Lisa Morderger_Yana
Nuudi_Maileen Bejlek_Sara
Jimenez_Victoria CvetkoviC_Tina
Fernandez_Leylah Hertel_Anna
Karolina_Anna Kurata_Nathaly
Lepchenko_Varvara Pavlyuchenkova_Anastasia
Middendorf_Julia Kozyreva_Maria
Hradecka_Lucie Duan_Yingying
Liu_Fangzhou Shaffer_Kennedy
Kvitova_Petra Krawczyk_Desirae
Gabueva_Angelina Tomic_Sara
Martinez_Carlota Ce_Gabriela
Broady_Naomi Matviyenko_Lisa
Jimenez_Victoria Nuudi_Maileen
Fernandez_Leylah Karolina_Anna
Middendorf_Julia Lepchenko_Varvara
Liu_Fangzhou Hradecka_Lucie
Gabueva_Angelina Kvitova_Petra
Martinez_Carlota Broady_Naomi
Fernandez_Leylah Jimenez_Victoria
Middendorf_Julia Liu_Fangzhou
Gabueva_Angelina Martinez_Carlota
Fernandez_Leylah Middendorf_Julia
Fernandez_Leylah Gabueva_Angelina
affichage_joueuses_tournoi Melbourne 2021
enregistrement_tournoi Paris 2021
Zanevska_Maryna Wildgruber_Anja
Klaffner_Melanie Teichmann_Jil
Arruabarrena_Lara Paolini_Jasmine
Jeong_Sunam Kazionova_Ekaterina
Luca_Reka Werner_Caroline
Hennemann_Caijsa Zheng_Saisai
Garcia_Caroline Martinez_Carlota
Smith_Tina Saner_Julita
Kudashova_Daria Andrianjafitrimo_Tessah
Grabher_Julia Sherif_Mayar
Anderson_Robin Radwanska_Urszula
Yerolymos_Margot Tomic_Sara
Tomljanovic_Ajla Smith_Alicia
Kanepi_Kaia Bavisetti_Sowjanya
Kurata_Nathaly Oosterhout_Erica
Kuzmova_Viktoria Duerst_Jenny
Orpana_Oona Jovic_Jovana
Abduraimova_Nigina Kudermetova_Polina
Subhash_Natasha Rogers_Shelby
Waltert_Simona Nara_Kurumi
Kerkhove_Lesley Samudio_Antonia
Makarova_Ekaterina Kudermetova_Veronika
Sorribes_Sara Gjorcheska_Lina
Flipkens_Kirsten Brouleau_Lou
Niemeier_Jule Hesse_Amandine
Grammatikopoulou_Valentini Morderger_Tayisiya
Avdeeva_Julia Andreescu_Bianca
Lys_Eva Markova_Johana
Droguet_Aubane Salden_Lara
Saidenova_Noel Christensen_Elle
Chirico_Louisa Adler_Lou
Atucha_Ainhoa Lorenzo_Francesca
Samir_Sandra Krawczyk_Desirae
Chong_Eudice Portillo_Maria
Ma_Shuyue Khirin_Nicole
Delai_Melania Yushchenko_Valeriya
Cengiz_Berfu Silva_Eden
Fruhvirtova_Linda Nefedova_Anastasia
Dalakishvili_Mariam Myers_Abbie
Sonmez_Zeynep Monroy_Yuliana
Petkovic_Andrea Dentoni_Corinna
Galfi_Dalma Kukharchuk_Nika
Zidansek_Tamara Vikhlyantseva_Natalia
Falconi_Irina Fossa_Nicole
Arcangioli_Manon Hance_Kimmi
Gabric_Anna Brito_Fernanda
Catini_Chiara Bellis_Catherine
Sakkari_Maria Molinaro_Eleonora
Failla_Jessica Nuudi_Maileen
Ezzat_Yasmin Khazaniuk_Deniz
Dodin_Oceane Melnikova_Marina
Bayerlova_Michaela Swiatek_Iga
Appleton_Emily Ignatik_Alexandra
Gervais_Julie Ramialison_Irina
Bhatia_Riya Paoletti_Matilde
Trevisan_Martina Sun_Lulu
Gao_Xinyu Tere-Apisah_Abigail
Siniakova_Katerina Keys_Madison
Vekic_Donna Barnett_Alicia
Bechri_Chiraz Stephens_Sloane
Akita_Shiho Kalieva_Elvina
Sakellaridi_Sapfo Cornet_Alize
Sun_Xuliu Juhaszova_Vivien
Kruger_Zoe Ruse_Elena-Gabriela
Klaffner_Melanie Zanevska_Maryna
Arruabarrena_Lara Jeong_Sunam
Hennemann_Caijsa Luca_Reka
Garcia_Caroline Smith_Tina
Grabher_Julia Kudashova_Daria
Yerolymos_Margot Anderson_Robin
Tomljanovic_Ajla Kanepi_Kaia
Kuzmova_Viktoria Kurata_Nathaly
Orpana_Oona Abduraimova_Nigina
Waltert_Simona Subhash_Natasha
Makarova_Ekaterina Kerkhove_Lesley
Flipkens_Kirsten Sorribes_Sara
Grammatikopoulou_Valentini Niemeier_Jule
Lys_Eva Avdeeva_Julia
Saidenova_Noel Droguet_Aubane
Atucha_Ainhoa Chirico_Louisa
Samir_Sandra Chong_Eudice
Ma_Shuyue Delai_Melania
Cengiz_Berfu Fruhvirtova_Linda
Dalakishvili_Mariam Sonmez_Zeynep
Galfi_Dalma Petkovic_Andrea
Zidansek_Tamara Falconi_Irina
Gabric_Anna Arcangioli_Manon
Catini_Chiara Sakkari_Maria
Failla_Jessica Ezzat_Yasmin
Dodin_Oceane Bayerlova_Michaela
Gervais_Julie Appleton_Emily
Trevisan_Martina Bhatia_Riya
Siniakova_Katerina Gao_Xinyu
Vekic_Donna Bechri_Chiraz
Sakellaridi_Sapfo Akita_Shiho
Sun_Xuliu Kruger_Zoe
Klaffner_Melanie Arruabarrena_Lara
Hennemann_Caijsa Garcia_Caroline
Yerolymos_Margot Grabher_Julia
Kuzmova_Viktoria Tomljanovic_Ajla
Orpana_Oona Waltert_Simona
Makarova_Ekaterina Flipkens_Kirsten
Grammatikopoulou_Valentini Lys_Eva
Atucha_Ainhoa Saidenova_Noel
Samir_Sandra Ma_Shuyue
Dalakishvili_Mariam Cengiz_Berfu
Zidansek_Tamara Galfi_Dalma
Catini_Chiara Gabric_Anna
Failla_Jessica Dodin_Oceane
Trevisan_Martina Gervais_Julie
Vekic_Donna Siniakova_Katerina
Sakellaridi_Sapfo Sun_Xuliu
Hennemann_Caijsa Klaffner_Melanie
Kuzmova_Viktoria Yerolymos_Margot
Makarova_Ekaterina Orpana_Oona
Atucha_Ainhoa Grammatikopoulou_Valentini
Dalakishvili_Mariam Samir_Sandra
Zidansek_Tamara Catini_Chiara
Trevisan_Martina Failla_Jessica
Sakellaridi_Sapfo Vekic_Donna
Hennemann_Caijsa Kuzmova_Viktoria
Atucha_Ainhoa Makarova_Ekaterina
Dalakishvili_Mariam Zidansek_Tamara
Trevisan_Martina Sakellaridi_Sapfo
Hennemann_Caijsa Atucha_Ainhoa
Dalakishvili_Mariam Trevisan_Martina
Dalakishvili_Mariam Hennemann_Caijsa
affichage_joueuses_tournoi Paris 2021
enregistrement_tournoi Londres 2021
Kalinskaya_Anna Klincov_Bojana
Brito_Fernanda Albie_Audrey
Perez_Estela Papamichail_Despina
Kolar_Nastja Bartone_Kamilla
Zanevska_Maryna Njiric_Silvia
Nagy_Adrienn Plazas_Jessica
Marfutina_Maria Jorge_Francisca
Dema_Viktoriia Jakupovic_Dalila
Bejenaru_Karola Burillo_Irene
Naef_Celine Burdina_Evgeniya
Stojanovic_Nina Han_Jiangxue
Feng_Shuo Chwalinska_Maja
Bencic_Belinda Schoofs_Bibiane
Hertel_Anna McNally_Catherine
Brantmeier_Reese Sewing_Sofia
Catini_Chiara Vekic_Donna
Capurro_Martina Granwehr_Alina
Gracheva_Varvara Bhatia_Riya
Radanovic_Dejana Benoit_Marie
Gamarra_Ingrid Muhammad_Asia
Hsieh_Su-wei Avanesyan_Elina
Khromacheva_Irina Kempen_Magali
Diatchenko_Vitalia Gatica_Barbara
Zarazua_Renata Fetecau_Irina
Hogenkamp_Richel Crescenzi_Giulia
Astakhova_Darya Jacquemot_Elsa
Giuseppe_Martina  Zidansek_Tamara
Eikeri_Ulrikke Hodzic_Mina
Doroshina_Olga Wang_Qiang
Kozaki_Funa Ying_Fang
Jang_Su-Jeong Puig_Monica
Stearns_Peyton Serban_Raluca
Rodionova_Arina Kostova_Elitsa
Zhang_Ying Buyukakçay_Çagla
Kurata_Nathaly Hindova_Denisa
Yudanov_Marina Muguruza_Garbine
Siedliska_Natalia Alexandrova_Ekaterina
Delai_Melania Bondarenko_Kateryna
Desai_Zeel Yi_Ya
Birrell_Kimberly Meyer_Luisa
Uslu_Ozlem Zarycka_Anastasia
Pachkaleva_Taisya Gabric_Anna
Fita_Angela Sorribes_Sara
Naya_Guillermina Poznikhirenko_Ganna
Golubic_Viktorija Colling_Solymar
Vecic_Alexandra Chang_Sophie
Hoste_Claudia Ushijima_Risa
Ortenzi_Jazmin Rogowska_Olivia
Noel_Mallaurie Gutierrez_Maria
CvetkoviC_Tina Hon_Priscilla
Demidova_Diana Lee_Sarah
Kolodziejova_Miriam Gauff_Cori
Mutavdzic_Matilda Burger_Cindy
Raggi_Angelica Pliskova_Karolina
Okamura_Kyoka Vidmanova_Darja
Cepelova_Jana Abe_Hiromi
Woo_Yeon Ponchet_Jessika
Kuwata_Hiroko Ghitescu_Andreea
Tomova_Viktoriya Kenin_Sofia
Kania_Paula Mansouri_Yasmine
Juhaszova_Vivien Swiatek_Iga
ozgen_Pemra Brancaccio_Nuria
Aksu_Ayla Rosca_Andreea
Korpatsch_Tamara Katic_Vlada
Kalinskaya_Anna Brito_Fernanda
Kolar_Nastja Perez_Estela
Nagy_Adrienn Zanevska_Maryna
Dema_Viktoriia Marfutina_Maria
Bejenaru_Karola Naef_Celine
Feng_Shuo Stojanovic_Nina
Hertel_Anna Bencic_Belinda
Catini_Chiara Brantmeier_Reese
Gracheva_Varvara Capurro_Martina
Gamarra_Ingrid Radanovic_Dejana
Hsieh_Su-wei Khromacheva_Irina
Zarazua_Renata Diatchenko_Vitalia
Hogenkamp_Richel Astakhova_Darya
Eikeri_Ulrikke Giuseppe_Martina 
Doroshina_Olga Kozaki_Funa
Stearns_Peyton Jang_Su-Jeong
Rodionova_Arina Zhang_Ying
Yudanov_Marina Kurata_Nathaly
Siedliska_Natalia Delai_Melania
Desai_Zeel Birrell_Kimberly
Uslu_Ozlem Pachkaleva_Taisya
Naya_Guillermina Fita_Angela
Vecic_Alexandra Golubic_Viktorija
Ortenzi_Jazmin Hoste_Claudia
Noel_Mallaurie CvetkoviC_Tina
Demidova_Diana Kolodziejova_Miriam
Mutavdzic_Matilda Raggi_Angelica
Cepelova_Jana Okamura_Kyoka
Woo_Yeon Kuwata_Hiroko
Kania_Paula Tomova_Viktoriya
Juhaszova_Vivien ozgen_Pemra
Korpatsch_Tamara Aksu_Ayla
Kolar_Nastja Kalinskaya_Anna
Nagy_Adrienn Dema_Viktoriia
Bejenaru_Karola Feng_Shuo
Catini_Chiara Hertel_Anna
Gamarra_Ingrid Gracheva_Varvara
Zarazua_Renata Hsieh_Su-wei
Hogenkamp_Richel Eikeri_Ulrikke
Doroshina_Olga Stearns_Peyton
Yudanov_Marina Rodionova_Arina
Siedliska_Natalia Desai_Zeel
Uslu_Ozlem Naya_Guillermina
Vecic_Alexandra Ortenzi_Jazmin
Demidova_Diana Noel_Mallaurie
Cepelova_Jana Mutavdzic_Matilda
Woo_Yeon Kania_Paula
Juhaszova_Vivien Korpatsch_Tamara
Nagy_Adrienn Kolar_Nastja
Bejenaru_Karola Catini_Chiara
Gamarra_Ingrid Zarazua_Renata
Doroshina_Olga Hogenkamp_Richel
Yudanov_Marina Siedliska_Natalia
Uslu_Ozlem Vecic_Alexandra
Demidova_Diana Cepelova_Jana
Juhaszova_Vivien Woo_Yeon
Bejenaru_Karola Nagy_Adrienn
Doroshina_Olga Gamarra_Ingrid
Yudanov_Marina Uslu_Ozlem
Juhaszova_Vivien Demidova_Diana
Doroshina_Olga Bejenaru_Karola
Yudanov_Marina Juhaszova_Vivien
Doroshina_Olga Yudanov_Marina
enregistrement_tournoi New-York 2021
Lahey_Ashley Liu_Chang
Vangelova_Ani Zavatska_Katarina
Sonmez_Zeynep Chong_Eudice
Sanesi_Gaia Niculescu_Monica
Dolehide_Caroline Zhu_Lin
Evtimova_Dia Miyazaki_Yuriko
Pliskova_Kristyna Lacasse_Raphaelle
Christie_Freya Dalakishvili_Mariam
Lu_Jiaxi Quadre_Barakat
Shaffer_Kennedy Karunaratne_Adithya
Garcia_Caroline Jacquemot_Elsa
You_Xiaodi Semenistaja_Darja
Lee_Eunhye Morderger_Tayisiya
Andrianjafitrimo_Tessah Kraus_Sinja
Namigata_Junri Ambrosio_Silvia
Kuwata_Hiroko Ghitescu_Andreea
Ostlund_Fanny Wagner_Stephanie
Abanda_Françoise Gervais_Julie
Karatancheva_Lia Davis_Lauren
Glatch_Alexa Cheong_Naomi
Vickery_Sachia Charaeva_Alina
Ce_Gabriela Kubareva_Anna
Bertoloni_Anita Bacsinszky_Timea
Aiava_Destanee Brodsky_Gail
Rey_Alba Udvardy_Panna
Kladivova_Aneta Ma_Shuyue
Naya_Guillermina Chlpac_Agustina
Whittle_Sophia Diatchenko_Vitalia
Smith_Tina Nefedova_Anastasia
Morita_Ayumi Osaka_Naomi
Meliss_Verena Mertens_Elise
Ganga_Eugenia Kontaveit_Anett
Sekulic_Sarah-Rebecca Dartron_emeline
Ying_Man Bronzetti_Lucia
Xu_Shilin Gao_Xinyu
Pieri_Jessica Minnen_Greet
Koshiishi_Ayumi Sakellaridi_Sapfo
Cisovska_Romana Granwehr_Alina
Dart_Harriet Kuzmova_Viktoria
Barnett_Alicia Saidenova_Noel
Jang_Su-Jeong Yang_Zhaoxuan
Hosogi_Sakura Okuno_Ayaka
Garland_Joanna Romer_Charlotte
Kinard_Tori Fiquet_Tiphanie
Milatova_Sofia Giovine_Claudia
Lavino_Irene Mcadoo_Rasheeda
Drummy_Georgia Hewitt_Dalayna
Ainitdinova_Gozal Zakharova_Anastasia
Sanz-Llaneza_Almudena Ivanova_Dasha
Grana_Thaisa Sabino_Lisa
Kan_Victoria Ma_Ye-Xin
Kalita_Anhelina Sukhotina_Anastasia
Ryser_Valentina Puig_Monica
Ene_Cristina Benoit_Marie
Kudashova_Daria CvetkoviC_Tina
Riske_Alison Bucsa_Cristina
Ozaki_Risa Vikhlyantseva_Natalia
Khirin_Nicole Murta_Ines
Sizikova_Yana Peng_Shuai
Lene_Emma Anderson_Robin
Ahn_Kristie Mattek-Sands_Bethanie
Babel_Oceane Oosterhout_Erica
Sarra_Federica Lindh_Emilie
MarcinkeviCa_Diana Mihalikova_Tereza
Lahey_Ashley Vangelova_Ani
Sonmez_Zeynep Sanesi_Gaia
Dolehide_Caroline Evtimova_Dia
Pliskova_Kristyna Christie_Freya
Shaffer_Kennedy Lu_Jiaxi
You_Xiaodi Garcia_Caroline
Lee_Eunhye Andrianjafitrimo_Tessah
Kuwata_Hiroko Namigata_Junri
Ostlund_Fanny Abanda_Françoise
Karatancheva_Lia Glatch_Alexa
Vickery_Sachia Ce_Gabriela
Bertoloni_Anita Aiava_Destanee
Kladivova_Aneta Rey_Alba
Whittle_Sophia Naya_Guillermina
Morita_Ayumi Smith_Tina
Ganga_Eugenia Meliss_Verena
Ying_Man Sekulic_Sarah-Rebecca
Pieri_Jessica Xu_Shilin
Cisovska_Romana Koshiishi_Ayumi
Barnett_Alicia Dart_Harriet
Hosogi_Sakura Jang_Su-Jeong
Kinard_Tori Garland_Joanna
Lavino_Irene Milatova_Sofia
Ainitdinova_Gozal Drummy_Georgia
Grana_Thaisa Sanz-Llaneza_Almudena
Kalita_Anhelina Kan_Victoria
Ene_Cristina Ryser_Valentina
Riske_Alison Kudashova_Daria
Khirin_Nicole Ozaki_Risa
Lene_Emma Sizikova_Yana
Ahn_Kristie Babel_Oceane
Sarra_Federica MarcinkeviCa_Diana
Sonmez_Zeynep Lahey_Ashley
Dolehide_Caroline Pliskova_Kristyna
You_Xiaodi Shaffer_Kennedy
Kuwata_Hiroko Lee_Eunhye
Ostlund_Fanny Karatancheva_Lia
Bertoloni_Anita Vickery_Sachia
Whittle_Sophia Kladivova_Aneta
Ganga_Eugenia Morita_Ayumi
Pieri_Jessica Ying_Man
Cisovska_Romana Barnett_Alicia
Kinard_Tori Hosogi_Sakura
Lavino_Irene Ainitdinova_Gozal
Kalita_Anhelina Grana_Thaisa
Ene_Cristina Riske_Alison
Khirin_Nicole Lene_Emma
Sarra_Federica Ahn_Kristie
Sonmez_Zeynep Dolehide_Caroline
You_Xiaodi Kuwata_Hiroko
Bertoloni_Anita Ostlund_Fanny
Whittle_Sophia Ganga_Eugenia
Cisovska_Romana Pieri_Jessica
Kinard_Tori Lavino_Irene
Ene_Cristina Kalita_Anhelina
Khirin_Nicole Sarra_Federica
Sonmez_Zeynep You_Xiaodi
Bertoloni_Anita Whittle_Sophia
Cisovska_Romana Kinard_Tori
Khirin_Nicole Ene_Cristina
Bertoloni_Anita Sonmez_Zeynep
Cisovska_Romana Khirin_Nicole
Bertoloni_Anita Cisovska_Romana
affichage_joueuses_tournoi New-York 2021
exit
