definir_nombre_tournois 10
Bouzas_Jessica Ostlund_Fanny
Sewing_Sofia Fung_Stacey
Moratelli_Angelica Maria_Tatjana
Meri_Eszter Oz_Ipek
Udvardy_Panna Berberovic_Nefisa
Carreras_Amanda Maitane_Usue
Kuwata_Hiroko Bjorklund_Mirjam
Niculescu_Monica Rogers_Shelby
Savinykh_Valeria Kuzmova_Viktoria
Lee_Gabriela Pegula_Jessica
Dinu_Cristina Burel_Clara
Grabher_Julia Ruppert_Lena
Jeanjean_Leolia Siskova_Anna
Woolcock_Belinda Danilovic_Olga
Dentoni_Corinna Jaruskova_Timea
Kiick_Allie Zakharova_Anastasia
Pereira_Teliana Gasparyan_Margarita
Hance_Kimmi Rus_Arantxa
Graham_Alexa Cadar_Elena-teodora
Garcia_Caroline Waltert_Simona
Webley-Smith_Emily Matsuda_Misaki
Mikulskyte_Justina Hsu_Chieh-yu
Vanhoutte_Chelsea Tang_Qianhui
Jang_Su-Jeong Bassols_Marina
Jorovic_Ivana Marfutina_Maria
Ekani_Irys Flipkens_Kirsten
Cervino_Celia Sharma_Astra
Dulgheru_Alexandra Dagan_Mika
Wurth_Tara Petkovic_Andrea
Bucsa_Cristina Parrizas_Nuria
Yamaguchi_Mei Bellis_Catherine
Gatica_Barbara Kazionova_Ekaterina
Krawczyk_Desirae Kudermetova_Polina
Doi_Misaki MarcinkeviCa_Diana
Talbi_Shalimar Ccuno_Romina
Pribylova_Anastasia Birrell_Kimberly
Babic_Vladica Amanmuradova_Akgul
Zidansek_Tamara Yuan_Chengyiyi
Kulikova_Anastasia ozgen_Pemra
Sewing_Sofia Bouzas_Jessica
Moratelli_Angelica Meri_Eszter
Carreras_Amanda Udvardy_Panna
Niculescu_Monica Kuwata_Hiroko
Lee_Gabriela Savinykh_Valeria
Grabher_Julia Dinu_Cristina
Woolcock_Belinda Jeanjean_Leolia
Kiick_Allie Dentoni_Corinna
Pereira_Teliana Hance_Kimmi
Garcia_Caroline Graham_Alexa
Mikulskyte_Justina Webley-Smith_Emily
Vanhoutte_Chelsea Jang_Su-Jeong
Ekani_Irys Jorovic_Ivana
Cervino_Celia Dulgheru_Alexandra
Bucsa_Cristina Wurth_Tara
Gatica_Barbara Yamaguchi_Mei
Krawczyk_Desirae Doi_Misaki
Talbi_Shalimar Pribylova_Anastasia
Babic_Vladica Zidansek_Tamara
Sewing_Sofia Kulikova_Anastasia
Moratelli_Angelica Carreras_Amanda
Lee_Gabriela Niculescu_Monica
Woolcock_Belinda Grabher_Julia
Kiick_Allie Pereira_Teliana
Garcia_Caroline Mikulskyte_Justina
Vanhoutte_Chelsea Ekani_Irys
Cervino_Celia Bucsa_Cristina
Krawczyk_Desirae Gatica_Barbara
Babic_Vladica Talbi_Shalimar
Moratelli_Angelica Sewing_Sofia
Woolcock_Belinda Lee_Gabriela
Kiick_Allie Garcia_Caroline
Cervino_Celia Vanhoutte_Chelsea
Babic_Vladica Krawczyk_Desirae
Woolcock_Belinda Moratelli_Angelica
Kiick_Allie Cervino_Celia
Woolcock_Belinda Babic_Vladica
Woolcock_Belinda Kiick_Allie
enregistrement_tournoi Melbourne 2021
Wagner_Stephanie Bhosale_Rutuja
Townsend_Taylor Dascalu_Nicoleta
Lee_Hua-Chen Robbe_Alice
Ekani_Irys Aksu_Ayla
Hanatani_Nagi Hon_Priscilla
Turati_Bianca Marshall_Amber
Shibahara_Ena Ninomiya_Makoto
Eraydin_Basak Elie_Jennifer
Dart_Harriet Droguet_Aubane
Fossa_Nicole Chang_Sophie
Arcidiacono_Federica Vangelova_Ani
Van_Chanelle Masarova_Rebeka
Zhuk_Sofya Boskovic_Lea
Bosio_Victoria Yuan_Yue
Konta_Johanna Kessler_Mccartney
Davis_Emma Hewitt_Dalayna
Liu_Chang Bara_Irina
Dentoni_Corinna MarcinkeviCa_Diana
Linette_Magda Glatch_Alexa
Zhu_Amy Carrillo_Alba
Pliskova_Kristyna Bejenaru_Karola
Berankova_Karolina Orpana_Oona
Krywoj_Melany Moore_Tara
Cheapchandej_Patcharin Ochsner_Svenja
Rey_Alba Chernyshova_Maryna
MaleCkova_Jesika Rouvroy_Margaux
Broady_Naomi Quadre_Barakat
Bartone_Kamilla Rakhimova_Kamilla
Fernandez_Leylah Meliss_Verena
Gerlach_Katharina Harrison_Catherine
Bencheikh_Loudmilla Ce_Gabriela
Cabrera_Lizette Mrdeza_Tereza
Gutierrez_Maria Vedder_Eva
Pliskova_Karolina Bhatia_Riya
Beth_Sarah Lee_Pei-chi
Cascino_Estelle Falconi_Irina
Niculescu_Monica Stephens_Sloane
Muguruza_Garbine Visscher_Stephanie
Gorgodze_Ekaterine Howard_Zoe
Cherubini_Diletta Ferro_Fiona
Katic_Vlada Samudio_Antonia
Uchijima_Moyuka Buyukakçay_Çagla
Hindova_Denisa Inoue_Hina
Siegemund_Laura Kinard_Tori
Chong_Eudice Sizikova_Yana
Nuudi_Maileen Hennemann_Caijsa
Begu_Irina-Camelia Sanders_Storm
Yushchenko_Valeriya Osaka_Naomi
Siskova_Anna Babic_Vladica
Anderson_Robin Lee_Gabriela
Kvitova_Petra Alhussein_Lamis
Shimizu_Eri HoraCkova_Gabriela
Vroome_Indy Heisen_Vivian
Chikaraishi_Yui Aikawa_Mayuka
Ahn_Kristie Karatancheva_Lia
Graham_Alexa Wurth_Tara
Ene_Cristina Marand_Sanaz
Buzarnescu_Mihaela Rusova_Alica
Bouchard_Eugenie Namigata_Junri
Koval_Vlada Ostapenko_Jeļena
Malygina_Elena Nefedova_Anastasia
Sharipova_Sabina Akita_Shiho
Suarez_Carla Klaffner_Melanie
Martinez_Carlota Whittle_Sophia
Townsend_Taylor Wagner_Stephanie
Ekani_Irys Lee_Hua-Chen
Hanatani_Nagi Turati_Bianca
Eraydin_Basak Shibahara_Ena
Dart_Harriet Fossa_Nicole
Van_Chanelle Arcidiacono_Federica
Bosio_Victoria Zhuk_Sofya
Konta_Johanna Davis_Emma
Liu_Chang Dentoni_Corinna
Linette_Magda Zhu_Amy
Pliskova_Kristyna Berankova_Karolina
Cheapchandej_Patcharin Krywoj_Melany
Rey_Alba MaleCkova_Jesika
Broady_Naomi Bartone_Kamilla
Gerlach_Katharina Fernandez_Leylah
Cabrera_Lizette Bencheikh_Loudmilla
Gutierrez_Maria Pliskova_Karolina
Cascino_Estelle Beth_Sarah
Niculescu_Monica Muguruza_Garbine
Cherubini_Diletta Gorgodze_Ekaterine
Katic_Vlada Uchijima_Moyuka
Siegemund_Laura Hindova_Denisa
Chong_Eudice Nuudi_Maileen
Yushchenko_Valeriya Begu_Irina-Camelia
Anderson_Robin Siskova_Anna
Kvitova_Petra Shimizu_Eri
Vroome_Indy Chikaraishi_Yui
Ahn_Kristie Graham_Alexa
Buzarnescu_Mihaela Ene_Cristina
Bouchard_Eugenie Koval_Vlada
Sharipova_Sabina Malygina_Elena
Martinez_Carlota Suarez_Carla
Ekani_Irys Townsend_Taylor
Hanatani_Nagi Eraydin_Basak
Van_Chanelle Dart_Harriet
Konta_Johanna Bosio_Victoria
Liu_Chang Linette_Magda
Cheapchandej_Patcharin Pliskova_Kristyna
Broady_Naomi Rey_Alba
Cabrera_Lizette Gerlach_Katharina
Gutierrez_Maria Cascino_Estelle
Niculescu_Monica Cherubini_Diletta
Siegemund_Laura Katic_Vlada
Yushchenko_Valeriya Chong_Eudice
Kvitova_Petra Anderson_Robin
Vroome_Indy Ahn_Kristie
Bouchard_Eugenie Buzarnescu_Mihaela
Sharipova_Sabina Martinez_Carlota
Hanatani_Nagi Ekani_Irys
Konta_Johanna Van_Chanelle
Cheapchandej_Patcharin Liu_Chang
Cabrera_Lizette Broady_Naomi
Niculescu_Monica Gutierrez_Maria
Siegemund_Laura Yushchenko_Valeriya
Kvitova_Petra Vroome_Indy
Bouchard_Eugenie Sharipova_Sabina
Konta_Johanna Hanatani_Nagi
Cheapchandej_Patcharin Cabrera_Lizette
Siegemund_Laura Niculescu_Monica
Kvitova_Petra Bouchard_Eugenie
Cheapchandej_Patcharin Konta_Johanna
Siegemund_Laura Kvitova_Petra
Siegemund_Laura Cheapchandej_Patcharin
afficher_classement
enregistrement_tournoi Paris 2021
Podoroska_Nadia Inglis_Maddison
Akugue_Noma Marshall_Amber
Samudio_Antonia Lee_Pei-chi
Ghitescu_Andreea Gadient_Nicole
Katic_Vlada Fourlis_Jaimee
Albie_Audrey Carrillo_Alba
Granwehr_Alina Ruse_Elena-Gabriela
Mattek-Sands_Bethanie Rosca_Christina
Zakarlyuk_Marianna Lao_Danielle
Bondar_Anna Errani_Sara
Montgomery_Robin Marti_Sandy
Han_Xinyun Govortsova_Olga
Orange_Margaux Douglas_Ellie
Bejenaru_Karola Chang_Kai-chen
Gamarra_Ingrid Tomanova_Nikola
Boulter_Katie Spigarelli_Martina
Armitano_Mathilde Bilardo_Federica
Falconi_Irina Makarova_Ekaterina
Cako_Jacqueline Kania_Paula
Ekani_Irys Korpatsch_Tamara
Tauson_Clara Arcangioli_Manon
Catini_Chiara Abe_Hiromi
Guillermo_Lorraine Alhussein_Lamis
Collins_Danielle Cakarevic_Sara
HoraCkova_Gabriela Muramatsu_Chihiro
Stevens_Lexie Monnet_Carole
Samir_Sandra Jabeur_Ons
Imanishi_Miharu Dmitrichenko_Yekaterina
Strakhova_Valeriya Andreeva_Erika
Hartono_Arianne Hayashi_Erina
Kozaki_Funa Rosca_Andreea
Sysoeva_Anastasia Vangelova_Ani
Pieri_Tatiana Chikaraishi_Yui
Pellicano_Helene Radisic_Nika
Sabalenka_Aryna Kerkhove_Lesley
Wargnier_Lucie Gjorcheska_Lina
Vikhlyantseva_Natalia Malygina_Elena
Rogers_Shelby Andrianjafitrimo_Tessah
Kang_Jiaqi Naito_Yuki
Sanders_Storm Amiraghyan_Ani
Vandeweghe_CoCo Gao_Xinyu
Aiava_Destanee Chwalinska_Maja
Berberovic_Nefisa KrejCikova_Barbora
Naef_Celine Bihan_Kelia
Zhang_Yuxuan Aikawa_Mayuka
Gatto-Monticone_Giulia Keller_Nadine
Zheng_Wushuang Cisovska_Romana
Kudashova_Daria Cheong_Naomi
Halbauer_Elizabeth Duval_Victoria
Shaffer_Kennedy Chanta_Aunchisa
Hozumi_Eri Eraydin_Basak
Pavlyuchenkova_Anastasia Ukolova_Anna
Molinaro_Eleonora Namigata_Junri
Giorgi_Camila Lee_Hua-Chen
Montez_Pamela Arcidiacono_Federica
Fung_Stacey Sabino_Lisa
Khromacheva_Irina Ostapenko_Jeļena
Williams_Serena Njiric_Silvia
Cengiz_Berfu Anshba_Amina
Danilovic_Olga Yadlapalli_Pranjala
Liu_Chang Shinikova_Isabella
Kalita_Anhelina Lemoine_Quirine
Noel_Alexa Tkacheva_Mariia
Boisson_Lois Babel_Oceane
Akugue_Noma Podoroska_Nadia
Samudio_Antonia Ghitescu_Andreea
Albie_Audrey Katic_Vlada
Mattek-Sands_Bethanie Granwehr_Alina
Bondar_Anna Zakarlyuk_Marianna
Montgomery_Robin Han_Xinyun
Orange_Margaux Bejenaru_Karola
Gamarra_Ingrid Boulter_Katie
Armitano_Mathilde Falconi_Irina
Ekani_Irys Cako_Jacqueline
Tauson_Clara Catini_Chiara
Guillermo_Lorraine Collins_Danielle
HoraCkova_Gabriela Stevens_Lexie
Imanishi_Miharu Samir_Sandra
Strakhova_Valeriya Hartono_Arianne
Kozaki_Funa Sysoeva_Anastasia
Pieri_Tatiana Pellicano_Helene
Sabalenka_Aryna Wargnier_Lucie
Vikhlyantseva_Natalia Rogers_Shelby
Sanders_Storm Kang_Jiaqi
Vandeweghe_CoCo Aiava_Destanee
Berberovic_Nefisa Naef_Celine
Zhang_Yuxuan Gatto-Monticone_Giulia
Zheng_Wushuang Kudashova_Daria
Shaffer_Kennedy Halbauer_Elizabeth
Pavlyuchenkova_Anastasia Hozumi_Eri
Giorgi_Camila Molinaro_Eleonora
Montez_Pamela Fung_Stacey
Khromacheva_Irina Williams_Serena
Danilovic_Olga Cengiz_Berfu
Liu_Chang Kalita_Anhelina
Boisson_Lois Noel_Alexa
Samudio_Antonia Akugue_Noma
Albie_Audrey Mattek-Sands_Bethanie
Montgomery_Robin Bondar_Anna
Orange_Margaux Gamarra_Ingrid
Ekani_Irys Armitano_Mathilde
Tauson_Clara Guillermo_Lorraine
HoraCkova_Gabriela Imanishi_Miharu
Kozaki_Funa Strakhova_Valeriya
Pieri_Tatiana Sabalenka_Aryna
Vikhlyantseva_Natalia Sanders_Storm
Vandeweghe_CoCo Berberovic_Nefisa
Zhang_Yuxuan Zheng_Wushuang
Pavlyuchenkova_Anastasia Shaffer_Kennedy
Montez_Pamela Giorgi_Camila
Khromacheva_Irina Danilovic_Olga
Liu_Chang Boisson_Lois
Albie_Audrey Samudio_Antonia
Montgomery_Robin Orange_Margaux
Ekani_Irys Tauson_Clara
HoraCkova_Gabriela Kozaki_Funa
Vikhlyantseva_Natalia Pieri_Tatiana
Vandeweghe_CoCo Zhang_Yuxuan
Pavlyuchenkova_Anastasia Montez_Pamela
Khromacheva_Irina Liu_Chang
Albie_Audrey Montgomery_Robin
Ekani_Irys HoraCkova_Gabriela
Vandeweghe_CoCo Vikhlyantseva_Natalia
Pavlyuchenkova_Anastasia Khromacheva_Irina
Albie_Audrey Ekani_Irys
Vandeweghe_CoCo Pavlyuchenkova_Anastasia
Albie_Audrey Vandeweghe_CoCo
enregistrement_tournoi Londres 2021
Guillermo_Lorraine Kontaveit_Anett
Kvitova_Petra Elie_Jennifer
Abduraimova_Nigina LovriC_Pia
Giavara_Haley Barthel_Mona
Kerber_Angelique Ferro_Fiona
Bara_Irina Demidova_Diana
Belgraver_Julie Samsonova_Ludmilla
Dunne_Katy Kladivova_Aneta
Kissell_Joelle Bosio_Victoria
Bechri_Chiraz Okuno_Ayaka
Akugue_Noma Romero_Leyre
Karunaratne_Adithya Parres_Olga
Werner_Caroline Kuzmova_Viktoria
Liu_Claire Sabalenka_Aryna
Davis_Lauren Chaudhari_Vaidehi
Uchijima_Moyuka Adler_Lou
Ormaechea_Paula Pellicano_Helene
Yadlapalli_Pranjala Howard_Zoe
Oz_Ipek Eala_Alexandra
Dodin_Oceane Bakhmutkina_Polina
Guerrero_Eva Mertens_Elise
Kajuru_Ange Cisovska_Romana
Ce_Gabriela Mihalikova_Tereza
Charaeva_Alina Samudio_Antonia
Rakhimova_Kamilla Brantmeier_Reese
Rossi_Federica Muchova_Karolina
Djoubri_Salma Inoue_Miyabi
Thandi_Karman Vogele_Stefanie
Ene_Cristina Lantigua_Ana
Kudermetova_Veronika Arcangioli_Manon
Quadre_Barakat Vlasselaer_Clara
Dartron_emeline Oosterhout_Erica
Pera_Bernarda Cocciaretto_Elisabetta
Grammatikopoulou_Valentini Bouzo_Noelia
Brady_Jennifer Arcidiacono_Federica
Duerst_Jenny Maria_Patricia
Lukacs_Vanda Barty_Ashleigh
Tere-Apisah_Abigail Cervino_Celia
Minella_Mandy Lu_Jiaxi
You_Xiaodi Nagy_Adrienn
Dulgheru_Alexandra Alhussein_Lamis
Wildgruber_Anja Sun_Ziyue
Parazinskaite_Akvile Kim_Da-bin
Dalakishvili_Mariam Zaja_Anna
Juhaszova_Vivien Nuudi_Maileen
Kolodziejova_Miriam Tilbuerger_Jantje
Hogenkamp_Richel Sasnovich_Aliaksandra
Zanevska_Maryna Cako_Jacqueline
Lindh_Emilie Failla_Jessica
Zimmermann_Kimberley Sawangkaew_Mananchaya
Berankova_Karolina Yadav_Mihika
Hodzic_Mina Hance_Kimmi
Bernardi_Clothilde  Alves_Carolina
Tkacheva_Mariia Cheapchandej_Patcharin
Swan_Katie Murta_Ines
Al-Nabhani_Fatma Ureke_Anna
Watson_Heather Martincova_Tereza
Nahimana_Sada Klasen_Anna
Terziyska_Julia Hontama_Mai
Scilipoti_Sebastianna Chiesa_Deborah
Aney_Jessie Livianu_Jessica
Snigur_Daria Pieri_Jessica
Leonard_Manon Kalinina_Anhelina
Gjorcheska_Lina Ochsner_Svenja
Kvitova_Petra Guillermo_Lorraine
Giavara_Haley Abduraimova_Nigina
Kerber_Angelique Bara_Irina
Belgraver_Julie Dunne_Katy
Bechri_Chiraz Kissell_Joelle
Karunaratne_Adithya Akugue_Noma
Werner_Caroline Liu_Claire
Uchijima_Moyuka Davis_Lauren
Ormaechea_Paula Yadlapalli_Pranjala
Dodin_Oceane Oz_Ipek
Kajuru_Ange Guerrero_Eva
Charaeva_Alina Ce_Gabriela
Rakhimova_Kamilla Rossi_Federica
Thandi_Karman Djoubri_Salma
Ene_Cristina Kudermetova_Veronika
Quadre_Barakat Dartron_emeline
Pera_Bernarda Grammatikopoulou_Valentini
Duerst_Jenny Brady_Jennifer
Lukacs_Vanda Tere-Apisah_Abigail
You_Xiaodi Minella_Mandy
Dulgheru_Alexandra Wildgruber_Anja
Parazinskaite_Akvile Dalakishvili_Mariam
Kolodziejova_Miriam Juhaszova_Vivien
Zanevska_Maryna Hogenkamp_Richel
Lindh_Emilie Zimmermann_Kimberley
Berankova_Karolina Hodzic_Mina
Tkacheva_Mariia Bernardi_Clothilde 
Swan_Katie Al-Nabhani_Fatma
Nahimana_Sada Watson_Heather
Scilipoti_Sebastianna Terziyska_Julia
Snigur_Daria Aney_Jessie
Gjorcheska_Lina Leonard_Manon
Kvitova_Petra Giavara_Haley
Kerber_Angelique Belgraver_Julie
Karunaratne_Adithya Bechri_Chiraz
Werner_Caroline Uchijima_Moyuka
Ormaechea_Paula Dodin_Oceane
Charaeva_Alina Kajuru_Ange
Rakhimova_Kamilla Thandi_Karman
Quadre_Barakat Ene_Cristina
Pera_Bernarda Duerst_Jenny
Lukacs_Vanda You_Xiaodi
Dulgheru_Alexandra Parazinskaite_Akvile
Kolodziejova_Miriam Zanevska_Maryna
Lindh_Emilie Berankova_Karolina
Tkacheva_Mariia Swan_Katie
Nahimana_Sada Scilipoti_Sebastianna
Snigur_Daria Gjorcheska_Lina
Kvitova_Petra Kerber_Angelique
Karunaratne_Adithya Werner_Caroline
Ormaechea_Paula Charaeva_Alina
Rakhimova_Kamilla Quadre_Barakat
Lukacs_Vanda Pera_Bernarda
Dulgheru_Alexandra Kolodziejova_Miriam
Tkacheva_Mariia Lindh_Emilie
Nahimana_Sada Snigur_Daria
Karunaratne_Adithya Kvitova_Petra
Rakhimova_Kamilla Ormaechea_Paula
Dulgheru_Alexandra Lukacs_Vanda
Tkacheva_Mariia Nahimana_Sada
Karunaratne_Adithya Rakhimova_Kamilla
Dulgheru_Alexandra Tkacheva_Mariia
Dulgheru_Alexandra Karunaratne_Adithya
afficher_classement
enregistrement_tournoi New-York 2021
Sasnovich_Aliaksandra Mansouri_Yasmine
Frech_Magdalena Andrianjafitrimo_Tessah
Broady_Naomi Bai_Alison
Visscher_Stephanie Kostyuk_Marta
Kobori_Momoko Golubic_Viktorija
Sofia_Ana Cortez_Lucia
Belgraver_Julie Vismane_Daniela
Lansere_Sofya Gonzalez_Montserrat
Scala_Camilla Scilipoti_Sebastianna
Thandi_Karman Sakellaridi_Sapfo
Fanning_Emily Jovic_Jovana
Gambogi_Sara Kozarov_Katarina
Desperrier_Gaelle Laboutkova_Aneta
Kawa_Katarzyna Kuzmova_Viktoria
Morgina_Anna Fiquet_Tiphanie
Pulchartova_Laetitia Kalinskaya_Anna
Raducanu_Emma Craciun_Georgia
Chong_Eudice Zacarias_Marcela
Paquet_Chloe Bonaventure_Ysaline
Marand_Sanaz Kan_Victoria
Melnikova_Marina Jeong_Sunam
Yashina_Ekaterina Dema_Viktoriia
Giovine_Claudia Neel_Ingrid
Dunne_Katy Beth_Sarah
Nara_Kurumi Myers_Abbie
Rybakina_Elena Desai_Zeel
Chanta_Aunchisa Volynets_Katie
Bouzkova_Marie Muchova_Karolina
Lumsden_Maia Gram_Olivia
Kovinic_Danka Juhaszova_Vivien
Kania_Paula Yepifanova_Alexandra
Falconi_Irina Liu_Fangzhou
Rosca_Christina Kolodynska_Jana
Bondar_Anna Stojanovic_Nina
Dinu_Cristina Zawadzka_Joanna
Gamarra_Ingrid Tomova_Viktoriya
Cristian_Jaqueline Krunic_Aleksandra
Jorge_Matilde Dmitrichenko_Yekaterina
Gorgodze_Ekaterine Brodsky_Gail
Heisen_Vivian Rusova_Alica
Pegula_Jessica Lahey_Ashley
Khirin_Nicole Rame_Alice
Barty_Ashleigh Njiric_Silvia
Hsieh_Su-wei Marti_Sandy
Fossa_Nicole Fernanda_Maria
Black_Hurricane Makarova_Ekaterina
Cheong_Naomi Middendorf_Julia
Koshiishi_Ayumi Pigato_Lisa
Helmi_Olga Carrillo_Alba
Sevastova_Anastasija Adler_Lou
Avdeeva_Julia Parres_Olga
Drahota_Dorka McNally_Catherine
Ueda_Ramu Lantigua_Ana
Hsu_Chieh-yu LovriC_Pia
Cavalle-Reimers_Yvonne Vishnevskaya_Ekaterina
Steur_Julyette Alexandrova_Ekaterina
Kalieva_Elvina Morisaki_Kanako
Bosio_Victoria Popovic_Ivana
Zarycka_Anastasia Defalco_Jenna
Tilbuerger_Jantje Mladenovic_Kristina
Ianchuk_Olga Davis_Emma
Lee_Hua-Chen Lim_Alize
Custic_Marta Collins_Danielle
Mendez_Seone Ce_Gabriela
Sasnovich_Aliaksandra Frech_Magdalena
Broady_Naomi Visscher_Stephanie
Sofia_Ana Kobori_Momoko
Belgraver_Julie Lansere_Sofya
Scala_Camilla Thandi_Karman
Fanning_Emily Gambogi_Sara
Desperrier_Gaelle Kawa_Katarzyna
Pulchartova_Laetitia Morgina_Anna
Chong_Eudice Raducanu_Emma
Marand_Sanaz Paquet_Chloe
Melnikova_Marina Yashina_Ekaterina
Giovine_Claudia Dunne_Katy
Nara_Kurumi Rybakina_Elena
Chanta_Aunchisa Bouzkova_Marie
Kovinic_Danka Lumsden_Maia
Falconi_Irina Kania_Paula
Rosca_Christina Bondar_Anna
Gamarra_Ingrid Dinu_Cristina
Cristian_Jaqueline Jorge_Matilde
Gorgodze_Ekaterine Heisen_Vivian
Pegula_Jessica Khirin_Nicole
Hsieh_Su-wei Barty_Ashleigh
Fossa_Nicole Black_Hurricane
Koshiishi_Ayumi Cheong_Naomi
Helmi_Olga Sevastova_Anastasija
Drahota_Dorka Avdeeva_Julia
Hsu_Chieh-yu Ueda_Ramu
Cavalle-Reimers_Yvonne Steur_Julyette
Kalieva_Elvina Bosio_Victoria
Zarycka_Anastasia Tilbuerger_Jantje
Lee_Hua-Chen Ianchuk_Olga
Mendez_Seone Custic_Marta
Broady_Naomi Sasnovich_Aliaksandra
Sofia_Ana Belgraver_Julie
Fanning_Emily Scala_Camilla
Pulchartova_Laetitia Desperrier_Gaelle
Chong_Eudice Marand_Sanaz
Melnikova_Marina Giovine_Claudia
Nara_Kurumi Chanta_Aunchisa
Kovinic_Danka Falconi_Irina
Gamarra_Ingrid Rosca_Christina
Cristian_Jaqueline Gorgodze_Ekaterine
Pegula_Jessica Hsieh_Su-wei
Fossa_Nicole Koshiishi_Ayumi
Drahota_Dorka Helmi_Olga
Cavalle-Reimers_Yvonne Hsu_Chieh-yu
Zarycka_Anastasia Kalieva_Elvina
Lee_Hua-Chen Mendez_Seone
Sofia_Ana Broady_Naomi
Pulchartova_Laetitia Fanning_Emily
Melnikova_Marina Chong_Eudice
Nara_Kurumi Kovinic_Danka
Gamarra_Ingrid Cristian_Jaqueline
Pegula_Jessica Fossa_Nicole
Drahota_Dorka Cavalle-Reimers_Yvonne
Lee_Hua-Chen Zarycka_Anastasia
Sofia_Ana Pulchartova_Laetitia
Nara_Kurumi Melnikova_Marina
Pegula_Jessica Gamarra_Ingrid
Drahota_Dorka Lee_Hua-Chen
Sofia_Ana Nara_Kurumi
Pegula_Jessica Drahota_Dorka
Sofia_Ana Pegula_Jessica
afficher_classement
exit
