definir_nombre_tournois 10
Lukas_Tena Bernardi_Clothilde 
Gamiz_Andrea Hewitt_Dalayna
Christensen_Elle Galfi_Dalma
Lim_Alize Choi_Ji-hee
Curovic_Tamara Hradecka_Lucie
Konjuh_Ana Turati_Bianca
Jaruskova_Timea Kawa_Katarzyna
Shalimova_Ekaterina Lee_Ya-Hsuan
Gabric_Anna Tauson_Clara
Chernyshova_Maryna Gavrila_Oana
Jones_Francesca Khirin_Nicole
Begu_Irina-Camelia Simmonds_Chanel
Drahota_Dorka Ambrosio_Silvia
Lee_Hua-Chen Ezzat_Yasmin
Wang_Xinyu Sun_Lulu
Kimmelmann_Julia Harrison_Catherine
Strakhova_Valeriya Arcidiacono_Federica
Lodikova_Daria Chikaraishi_Yui
Mikulskyte_Justina Andreeva_Erika
Tsurenko_Lesia Tere-Apisah_Abigail
Kozyreva_Maria Kalinskaya_Anna
Rame_Alice Eraydin_Basak
Yerolymos_Margot Rakhimova_Kamilla
Sugnaux_Tess Shimizu_Ayano
Wildgruber_Anja Korpatsch_Tamara
Jorge_Matilde Hennemann_Caijsa
Vukovic_Draginja Ormaechea_Paula
Kuwata_Hiroko Babic_Vladica
Cascino_Estelle Albie_Audrey
Gracheva_Varvara Robbe_Alice
Guo_Meiqi Collins_Danielle
Brantmeier_Reese Mutavdzic_Matilda
Droguet_Aubane Rybakina_Elena
Partaud_Marine Halep_Simona
Vanlangendonck_Eliessa Liu_Chang
Lapko_Vera Ianchuk_Olga
Min_Grace Maria_Patricia
Szabanin_Natalia Perez_Estela
Lukas_Tena Rodionova_Arina
Christensen_Elle Gamiz_Andrea
Lim_Alize Curovic_Tamara
Konjuh_Ana Jaruskova_Timea
Shalimova_Ekaterina Gabric_Anna
Jones_Francesca Chernyshova_Maryna
Begu_Irina-Camelia Drahota_Dorka
Wang_Xinyu Lee_Hua-Chen
Kimmelmann_Julia Strakhova_Valeriya
Mikulskyte_Justina Lodikova_Daria
Tsurenko_Lesia Kozyreva_Maria
Rame_Alice Yerolymos_Margot
Sugnaux_Tess Wildgruber_Anja
Jorge_Matilde Vukovic_Draginja
Cascino_Estelle Kuwata_Hiroko
Gracheva_Varvara Guo_Meiqi
Brantmeier_Reese Droguet_Aubane
Partaud_Marine Vanlangendonck_Eliessa
Lapko_Vera Min_Grace
Szabanin_Natalia Lukas_Tena
Lim_Alize Christensen_Elle
Shalimova_Ekaterina Konjuh_Ana
Jones_Francesca Begu_Irina-Camelia
Kimmelmann_Julia Wang_Xinyu
Mikulskyte_Justina Tsurenko_Lesia
Sugnaux_Tess Rame_Alice
Cascino_Estelle Jorge_Matilde
Gracheva_Varvara Brantmeier_Reese
Lapko_Vera Partaud_Marine
Szabanin_Natalia Lim_Alize
Jones_Francesca Shalimova_Ekaterina
Mikulskyte_Justina Kimmelmann_Julia
Sugnaux_Tess Cascino_Estelle
Lapko_Vera Gracheva_Varvara
Jones_Francesca Szabanin_Natalia
Mikulskyte_Justina Sugnaux_Tess
Lapko_Vera Jones_Francesca
Lapko_Vera Mikulskyte_Justina
afficher_matchs_joueuse New-York 2020 Shaffer_Kennedy
enregistrement_tournoi Melbourne 2021
Kurata_Nathaly Rame_Alice
Anisimova_Amanda Lapko_Vera
Podoroska_Nadia Detiuc_Anastasia
Sizikova_Yana Bencheikh_Loudmilla
Bejenaru_Karola PotoCnik_Nina
Kanev_Kathleen Salkova_Dominika
Brengle_Madison Dunne_Katy
Bondar_Anna Gasanova_Anastasia
Akugue_Noma Matviyenko_Lisa
Rus_Arantxa Watson_Heather
Kvitova_Petra Perez_Estela
Smith_Alicia Kenin_Sofia
Ccuno_Romina Cherubini_Diletta
Gabueva_Angelina Akita_Shiho
Alhussein_Lamis Hercog_Polona
Blinkova_Anna Tjandramulia_Olivia
Muguruza_Garbine Karatancheva_Lia
Hsu_Chieh-yu Morgina_Anna
Gamarra_Ingrid Krueger_Ashlyn
Vogele_Stefanie Siegemund_Laura
Camila_Maria Shinikova_Isabella
Pachkaleva_Taisya Shapatava_Sofia
Glatch_Alexa Bucsa_Cristina
Ruppert_Lena Vicens_Rosa
Kaji_Haruka Lys_Eva
Burger_Cindy Bogdan_Ana
Oosterhout_Erica Falconi_Irina
Suarez_Carla Bartunkova_Nikola
Drazic_Mariana Branstine_Carson
Juhaszova_Vivien Bonaventure_Ysaline
Gabric_Anna Noel_Alexa
Kalita_Anhelina Vondrousova_Marketa
Lukacs_Vanda Ninomiya_Makoto
Zheng_Saisai Gonzalez_Montserrat
Bilardo_Federica Arakawa_Haruna
Tauson_Clara Gavrila_Oana
Wang_Meiling Fett_Jana
Stewart_Katerina Fanning_Emily
Vroome_Indy Tanaka_Yuuki
Contreras_Fernanda Crescenzi_Giulia
Gamiz_Andrea Helgø_Malene
Schunk_Nastasja Park_Sohyun
Nagy_Adrienn Stokke_Melanie
Cao_Siqi Cengiz_Berfu
Sysoeva_Anastasia Sato_Himari
Erjavec_Veronika Whittle_Sophia
Kawa_Katarzyna Ruzic_Antonia
Uslu_Ozlem Volynets_Katie
Rutlauka_Sabine Morita_Ayumi
Perrin_Conny Shalimova_Ekaterina
Kostova_Elitsa Vickery_Sachia
Jones_Francesca Bandecchi_Susan
KrejCikova_Barbora Catini_Chiara
Lodikova_Daria Paolini_Jasmine
Cocciaretto_Elisabetta Lemoine_Quirine
Scala_Camilla Miyazaki_Yuriko
Wang_Yafan Friedsam_Anna-Lena
MaleCkova_Jesika Burrage_Jodie
Maristany_Guiomar Kraus_Sinja
Baptiste_Hailey Boskovic_Lea
Zhao_Carol Duval_Victoria
Badosa_Paula Alexandrova_Ekaterina
Yuan_Chengyiyi Thandi_Karman
Ortenzi_Jazmin Benoit_Marie
Kurata_Nathaly Anisimova_Amanda
Podoroska_Nadia Sizikova_Yana
Kanev_Kathleen Bejenaru_Karola
Brengle_Madison Bondar_Anna
Akugue_Noma Rus_Arantxa
Smith_Alicia Kvitova_Petra
Ccuno_Romina Gabueva_Angelina
Alhussein_Lamis Blinkova_Anna
Hsu_Chieh-yu Muguruza_Garbine
Vogele_Stefanie Gamarra_Ingrid
Camila_Maria Pachkaleva_Taisya
Ruppert_Lena Glatch_Alexa
Kaji_Haruka Burger_Cindy
Suarez_Carla Oosterhout_Erica
Drazic_Mariana Juhaszova_Vivien
Gabric_Anna Kalita_Anhelina
Zheng_Saisai Lukacs_Vanda
Tauson_Clara Bilardo_Federica
Stewart_Katerina Wang_Meiling
Vroome_Indy Contreras_Fernanda
Gamiz_Andrea Schunk_Nastasja
Nagy_Adrienn Cao_Siqi
Erjavec_Veronika Sysoeva_Anastasia
Uslu_Ozlem Kawa_Katarzyna
Rutlauka_Sabine Perrin_Conny
Jones_Francesca Kostova_Elitsa
KrejCikova_Barbora Lodikova_Daria
Scala_Camilla Cocciaretto_Elisabetta
Wang_Yafan MaleCkova_Jesika
Maristany_Guiomar Baptiste_Hailey
Badosa_Paula Zhao_Carol
Ortenzi_Jazmin Yuan_Chengyiyi
Kurata_Nathaly Podoroska_Nadia
Kanev_Kathleen Brengle_Madison
Smith_Alicia Akugue_Noma
Ccuno_Romina Alhussein_Lamis
Hsu_Chieh-yu Vogele_Stefanie
Ruppert_Lena Camila_Maria
Suarez_Carla Kaji_Haruka
Drazic_Mariana Gabric_Anna
Tauson_Clara Zheng_Saisai
Stewart_Katerina Vroome_Indy
Nagy_Adrienn Gamiz_Andrea
Uslu_Ozlem Erjavec_Veronika
Jones_Francesca Rutlauka_Sabine
Scala_Camilla KrejCikova_Barbora
Maristany_Guiomar Wang_Yafan
Ortenzi_Jazmin Badosa_Paula
Kanev_Kathleen Kurata_Nathaly
Smith_Alicia Ccuno_Romina
Ruppert_Lena Hsu_Chieh-yu
Drazic_Mariana Suarez_Carla
Tauson_Clara Stewart_Katerina
Nagy_Adrienn Uslu_Ozlem
Jones_Francesca Scala_Camilla
Maristany_Guiomar Ortenzi_Jazmin
Smith_Alicia Kanev_Kathleen
Ruppert_Lena Drazic_Mariana
Nagy_Adrienn Tauson_Clara
Jones_Francesca Maristany_Guiomar
Ruppert_Lena Smith_Alicia
Jones_Francesca Nagy_Adrienn
Jones_Francesca Ruppert_Lena
enregistrement_tournoi Paris 2021
Cervino_Celia Zhang_Ying
Orange_Margaux Dodin_Oceane
Errani_Sara Jeanjean_Leolia
Bejlek_Sara Boisson_Lois
Hsu_Chieh-yu Tilbuerger_Jantje
Capurro_Martina Brady_Jennifer
Lottner_Antonia Bavisetti_Sowjanya
Hozumi_Eri Cristina_Paula
Saigo_Yukina Sevastova_Anastasija
Saigo_Rina Bihan_Kelia
Kudermetova_Veronika Gjorcheska_Lina
Naef_Celine Reasco_Mell
Wang_Xiyu Burrage_Jodie
Jorge_Francisca Cabrera_Lizette
Muhammad_Asia Frech_Magdalena
Karolina_Anna Howard_Zoe
Duan_Yingying Fett_Jana
Ganga_Eugenia Black_Hurricane
Markova_Johana Tere-Apisah_Abigail
Arshinkova_Petia Aiava_Destanee
Tomanova_Nikola Guo_Hanyu
Wachaczyk_Julia Cengiz_Berfu
Galfi_Dalma Hewitt_Dalayna
Juvan_Kaja Georges_Myrtille
Waltert_Simona Hosogi_Sakura
MarcinkeviCa_Diana Smitkova_Tereza
Ferrando_Cristiana Danilina_Anna
Meri_Eszter Ozaki_Risa
Eala_Alexandra Gatto-Monticone_Giulia
Sharma_Astra Fernandez_Leylah
Koval_Vlada Osuigwe_Whitney
Djoubri_Salma Jabeur_Ons
Droguet_Aubane Hives_Zoe
Raggi_Angelica Hoedt_Merel
Lansere_Sofya Moratelli_Angelica
Fetecau_Irina Ahn_Kristie
Lu_Jiajing Chang_Sophie
Dart_Harriet Kurata_Nathaly
Park_Sohyun Arseneault_Ariana
Rus_Arantxa Stefani_Luisa
Zidansek_Tamara Bara_Irina
Gao_Xinyu Abe_Hiromi
Liang_En-shuo Guo_Meiqi
Proctor_Lauren Ianchuk_Olga
Murta_Ines In-Albon_Ylena
Cheapchandej_Patcharin Gavrila_Oana
Yang_Zhaoxuan Kubka_Martyna
Reami_Adriana Lao_Danielle
Yastremska_Dayana Bilardo_Federica
Kuznetsova_Svetlana Haddad_Beatriz
Lantigua_Ana Inglis_Maddison
Murray_Samantha Sebov_Katherine
Puig_Monica Turati_Bianca
Snigur_Daria Hibino_Nao
Kudermetova_Polina Elie_Jennifer
Ruzic_Antonia McNally_Catherine
Terziyska_Julia Brantmeier_Reese
Koshiishi_Ayumi Pereira_Teliana
Paquet_Chloe Tauson_Clara
Bouzas_Jessica Grymalska_Anastasia
Sukhotina_Anastasia Wargnier_Lucie
Klincov_Bojana Barnett_Alicia
BreCkova_Nikola Bojovic_Jana
Sharipova_Sabina Bonaventure_Ysaline
Cervino_Celia Orange_Margaux
Bejlek_Sara Errani_Sara
Capurro_Martina Hsu_Chieh-yu
Lottner_Antonia Hozumi_Eri
Saigo_Rina Saigo_Yukina
Naef_Celine Kudermetova_Veronika
Wang_Xiyu Jorge_Francisca
Karolina_Anna Muhammad_Asia
Duan_Yingying Ganga_Eugenia
Markova_Johana Arshinkova_Petia
Tomanova_Nikola Wachaczyk_Julia
Juvan_Kaja Galfi_Dalma
MarcinkeviCa_Diana Waltert_Simona
Meri_Eszter Ferrando_Cristiana
Sharma_Astra Eala_Alexandra
Koval_Vlada Djoubri_Salma
Droguet_Aubane Raggi_Angelica
Fetecau_Irina Lansere_Sofya
Lu_Jiajing Dart_Harriet
Rus_Arantxa Park_Sohyun
Gao_Xinyu Zidansek_Tamara
Liang_En-shuo Proctor_Lauren
Cheapchandej_Patcharin Murta_Ines
Yang_Zhaoxuan Reami_Adriana
Kuznetsova_Svetlana Yastremska_Dayana
Murray_Samantha Lantigua_Ana
Puig_Monica Snigur_Daria
Ruzic_Antonia Kudermetova_Polina
Terziyska_Julia Koshiishi_Ayumi
Paquet_Chloe Bouzas_Jessica
Sukhotina_Anastasia Klincov_Bojana
BreCkova_Nikola Sharipova_Sabina
Bejlek_Sara Cervino_Celia
Capurro_Martina Lottner_Antonia
Saigo_Rina Naef_Celine
Karolina_Anna Wang_Xiyu
Markova_Johana Duan_Yingying
Tomanova_Nikola Juvan_Kaja
MarcinkeviCa_Diana Meri_Eszter
Koval_Vlada Sharma_Astra
Fetecau_Irina Droguet_Aubane
Lu_Jiajing Rus_Arantxa
Liang_En-shuo Gao_Xinyu
Cheapchandej_Patcharin Yang_Zhaoxuan
Kuznetsova_Svetlana Murray_Samantha
Puig_Monica Ruzic_Antonia
Terziyska_Julia Paquet_Chloe
BreCkova_Nikola Sukhotina_Anastasia
Capurro_Martina Bejlek_Sara
Karolina_Anna Saigo_Rina
Markova_Johana Tomanova_Nikola
MarcinkeviCa_Diana Koval_Vlada
Fetecau_Irina Lu_Jiajing
Cheapchandej_Patcharin Liang_En-shuo
Puig_Monica Kuznetsova_Svetlana
BreCkova_Nikola Terziyska_Julia
Karolina_Anna Capurro_Martina
Markova_Johana MarcinkeviCa_Diana
Cheapchandej_Patcharin Fetecau_Irina
Puig_Monica BreCkova_Nikola
Karolina_Anna Markova_Johana
Cheapchandej_Patcharin Puig_Monica
Karolina_Anna Cheapchandej_Patcharin
afficher_matchs_joueuse Paris 2021 Barnett_Alicia
enregistrement_tournoi Londres 2021
Harrison_Catherine Kim_Da-bin
Ying_Fang Grana_Thaisa
Han_Jiangxue Bozovic_Alexandra
Hozumi_Eri Stadler_Nina
Parrizas_Nuria Monroy_Yuliana
Soylu_İpek Ma_Shuyue
Vicens_Rosa Albie_Audrey
Lorenzo_Francesca CvetkoviC_Tina
Kozyreva_Maria Rame_Alice
Sabalenka_Aryna Sizikova_Yana
Bakhmutkina_Polina Miklova_Barbora
Cirstea_Sorana Turati_Bianca
Zimmermann_Kimberley Luikham_Jennifer
Aiava_Destanee Babel_Oceane
Gadient_Nicole Avanesyan_Elina
Cako_Jacqueline Kinard_Tori
Suarez_Carla Njiric_Silvia
Dinu_Cristina Cherubini_Diletta
Jebawy_Jasmin Lamens_Suzan
Contreras_Fernanda Lu_Jiaxi
Drummy_Georgia Martincova_Tereza
Saidenova_Noel Quadre_Barakat
Tilbuerger_Jantje Hance_Kimmi
Stokke_Melanie Bosio_Victoria
Mintegi_Ane Arango_Emiliana
Rodionova_Arina Jorge_Francisca
Bains_Naiktha Kawamura_Mana
Barnett_Alicia Detiuc_Anastasia
Katic_Vlada Brito_Fernanda
Yang_Yidi Zhao_Carol
Cortez_Lucia Shimizu_Ayano
Simmonds_Chanel Khazaniuk_Deniz
Kudermetova_Veronika Gabric_Anna
Lys_Eva Bellis_Catherine
Sasnovich_Aliaksandra Dodin_Oceane
Siskova_Anna Lapko_Vera
Charaeva_Alina Kolzer_Romy
Zlochova_Zuzana Glushko_Julia
Watson_Heather Herdzelas_Dea
Tikhonova_Anastasia McNally_Catherine
Liang_En-shuo Belgraver_Julie
Chernyshova_Maryna Xu_Shilin
Rossi_Federica Samudio_Antonia
Ramialison_Irina Popovic_Ivana
Inoue_Miyabi Isaeva_Anhzelika
Loredana_Ioana Buzarnescu_Mihaela
Keys_Madison Gabueva_Angelina
Dulgheru_Alexandra Kolodynska_Jana
Djakovic_Mihaela Lemoine_Quirine
Diatchenko_Vitalia Sleeth_Layne
Tere-Apisah_Abigail Yushchenko_Valeriya
Curovic_Tamara Temin_Marie
Kurata_Nathaly Danilovic_Olga
Marino_Rebecca Montez_Pamela
Broady_Naomi Soboleva_Anastasiya
Sebov_Katherine Jones_Francesca
Shinikova_Isabella Evtimova_Dia
Chang_Han-na Kudashova_Daria
Ferrando_Cristiana Reami_Adriana
Berberovic_Nefisa Fetecau_Irina
Hives_Zoe Sakatsume_Himeno
Zuger_Joanne Reyngold_Ekaterina
Gao_Xinyu Howard_Zoe
Stephens_Sloane Konta_Johanna
Ying_Fang Harrison_Catherine
Hozumi_Eri Han_Jiangxue
Parrizas_Nuria Soylu_İpek
Vicens_Rosa Lorenzo_Francesca
Kozyreva_Maria Sabalenka_Aryna
Cirstea_Sorana Bakhmutkina_Polina
Zimmermann_Kimberley Aiava_Destanee
Gadient_Nicole Cako_Jacqueline
Suarez_Carla Dinu_Cristina
Jebawy_Jasmin Contreras_Fernanda
Drummy_Georgia Saidenova_Noel
Tilbuerger_Jantje Stokke_Melanie
Rodionova_Arina Mintegi_Ane
Bains_Naiktha Barnett_Alicia
Katic_Vlada Yang_Yidi
Cortez_Lucia Simmonds_Chanel
Kudermetova_Veronika Lys_Eva
Siskova_Anna Sasnovich_Aliaksandra
Zlochova_Zuzana Charaeva_Alina
Watson_Heather Tikhonova_Anastasia
Liang_En-shuo Chernyshova_Maryna
Ramialison_Irina Rossi_Federica
Inoue_Miyabi Loredana_Ioana
Dulgheru_Alexandra Keys_Madison
Diatchenko_Vitalia Djakovic_Mihaela
Tere-Apisah_Abigail Curovic_Tamara
Kurata_Nathaly Marino_Rebecca
Sebov_Katherine Broady_Naomi
Chang_Han-na Shinikova_Isabella
Berberovic_Nefisa Ferrando_Cristiana
Zuger_Joanne Hives_Zoe
Gao_Xinyu Stephens_Sloane
Hozumi_Eri Ying_Fang
Vicens_Rosa Parrizas_Nuria
Kozyreva_Maria Cirstea_Sorana
Zimmermann_Kimberley Gadient_Nicole
Jebawy_Jasmin Suarez_Carla
Tilbuerger_Jantje Drummy_Georgia
Bains_Naiktha Rodionova_Arina
Katic_Vlada Cortez_Lucia
Siskova_Anna Kudermetova_Veronika
Watson_Heather Zlochova_Zuzana
Ramialison_Irina Liang_En-shuo
Dulgheru_Alexandra Inoue_Miyabi
Tere-Apisah_Abigail Diatchenko_Vitalia
Kurata_Nathaly Sebov_Katherine
Berberovic_Nefisa Chang_Han-na
Zuger_Joanne Gao_Xinyu
Hozumi_Eri Vicens_Rosa
Kozyreva_Maria Zimmermann_Kimberley
Tilbuerger_Jantje Jebawy_Jasmin
Katic_Vlada Bains_Naiktha
Siskova_Anna Watson_Heather
Dulgheru_Alexandra Ramialison_Irina
Kurata_Nathaly Tere-Apisah_Abigail
Zuger_Joanne Berberovic_Nefisa
Hozumi_Eri Kozyreva_Maria
Tilbuerger_Jantje Katic_Vlada
Dulgheru_Alexandra Siskova_Anna
Zuger_Joanne Kurata_Nathaly
Tilbuerger_Jantje Hozumi_Eri
Dulgheru_Alexandra Zuger_Joanne
Tilbuerger_Jantje Dulgheru_Alexandra
enregistrement_tournoi New-York 2021
Tkacheva_Mariia Vekic_Donna
Teichmann_Jil Barthel_Mona
Ene_Cristina Werner_Caroline
Cherubini_Diletta Doi_Misaki
Arcangioli_Manon Vismane_Daniela
Arruabarrena_Lara Helmi_Olga
Monnet_Carole Gerlach_Katharina
Gasparyan_Margarita Halep_Simona
Zhang_Yuxuan Popovic_Ivana
Contreras_Fernanda Babic_Vladica
Bartone_Kamilla Gabric_Anna
Dulgheru_Alexandra Arshinkova_Petia
Hondo_Sakura Graham_Alexa
Ying_Fang Sutjiadi_Aldila
Parks_Alycia Detiuc_Anastasia
Giavara_Haley Carreras_Amanda
Kan_Victoria Bucsa_Cristina
Cabrera_Lizette Raina_Ankita
Liu_Fangzhou Lamens_Suzan
Gavrila_Oana Kobayashi_Honoka
Heisen_Vivian Niculescu_Monica
Naito_Yuki Crescenzi_Giulia
Ekani_Irys Broady_Naomi
Errani_Sara Morderger_Tayisiya
Stamatova_Julia Vondrousova_Marketa
Failla_Jessica Sharma_Astra
Kalinskaya_Anna Zawadzka_Joanna
McNally_Catherine Leykina_Polina
Sanders_Storm Bektas_Emina
Price_Gabriella Cabaj_Jacqueline
Cortez_Lucia Arcidiacono_Federica
Keller_Nadine Estable_Julieta
Rogowska_Olivia Omae_Akiko
Reasco_Mell Paulina_Maria
Kerkhove_Lesley Antonitsch_Mira
Hance_Kimmi Krunic_Aleksandra
Li_Ann Bhatia_Riya
Cornet_Alize Albie_Audrey
Eikeri_Ulrikke Molinaro_Eleonora
Collins_Danielle Akugue_Noma
Milatova_Sofia Yerolymos_Margot
Kruger_Isabella Whittle_Sophia
Fernandez_Leylah Hosonuma_Chisa
Bojovic_Jana ozgen_Pemra
KuCova_Kristina Dinu_Cristina
Lindh_Emilie Sema_Erika
Romer_Charlotte Pliskova_Karolina
Hobgarski_Katharina Sama_Sathwika
Saner_Julita Mertens_Elise
Ioana_Laura You_Xiaodi
Arango_Emiliana Rutlauka_Sabine
Kubareva_Anna Burel_Clara
Kozarov_Katarina Marshall_Amber
Zeballos_Noelia Jacquemot_Elsa
Dentoni_Corinna Ibbou_Ines
Ccuno_Romina Reami_Adriana
Husaric_Anita Hogenkamp_Richel
Bechri_Chiraz Lumsden_Maia
Jorovic_Ivana Karatantcheva_Sesil
Cengiz_Berfu Fanning_Emily
Ghitescu_Andreea Cako_Jacqueline
Bihan_Kelia Anderson_Robin
Drahota_Dorka Glushko_Lina
Scholsen_Helene Abanda_Françoise
Teichmann_Jil Tkacheva_Mariia
Cherubini_Diletta Ene_Cristina
Arcangioli_Manon Arruabarrena_Lara
Gasparyan_Margarita Monnet_Carole
Zhang_Yuxuan Contreras_Fernanda
Dulgheru_Alexandra Bartone_Kamilla
Ying_Fang Hondo_Sakura
Giavara_Haley Parks_Alycia
Kan_Victoria Cabrera_Lizette
Liu_Fangzhou Gavrila_Oana
Naito_Yuki Heisen_Vivian
Errani_Sara Ekani_Irys
Stamatova_Julia Failla_Jessica
McNally_Catherine Kalinskaya_Anna
Price_Gabriella Sanders_Storm
Cortez_Lucia Keller_Nadine
Reasco_Mell Rogowska_Olivia
Kerkhove_Lesley Hance_Kimmi
Cornet_Alize Li_Ann
Eikeri_Ulrikke Collins_Danielle
Milatova_Sofia Kruger_Isabella
Fernandez_Leylah Bojovic_Jana
KuCova_Kristina Lindh_Emilie
Hobgarski_Katharina Romer_Charlotte
Saner_Julita Ioana_Laura
Arango_Emiliana Kubareva_Anna
Kozarov_Katarina Zeballos_Noelia
Ccuno_Romina Dentoni_Corinna
Husaric_Anita Bechri_Chiraz
Jorovic_Ivana Cengiz_Berfu
Bihan_Kelia Ghitescu_Andreea
Scholsen_Helene Drahota_Dorka
Teichmann_Jil Cherubini_Diletta
Gasparyan_Margarita Arcangioli_Manon
Zhang_Yuxuan Dulgheru_Alexandra
Giavara_Haley Ying_Fang
Liu_Fangzhou Kan_Victoria
Errani_Sara Naito_Yuki
McNally_Catherine Stamatova_Julia
Cortez_Lucia Price_Gabriella
Reasco_Mell Kerkhove_Lesley
Eikeri_Ulrikke Cornet_Alize
Milatova_Sofia Fernandez_Leylah
KuCova_Kristina Hobgarski_Katharina
Saner_Julita Arango_Emiliana
Ccuno_Romina Kozarov_Katarina
Jorovic_Ivana Husaric_Anita
Scholsen_Helene Bihan_Kelia
Teichmann_Jil Gasparyan_Margarita
Zhang_Yuxuan Giavara_Haley
Errani_Sara Liu_Fangzhou
McNally_Catherine Cortez_Lucia
Reasco_Mell Eikeri_Ulrikke
Milatova_Sofia KuCova_Kristina
Saner_Julita Ccuno_Romina
Jorovic_Ivana Scholsen_Helene
Zhang_Yuxuan Teichmann_Jil
Errani_Sara McNally_Catherine
Milatova_Sofia Reasco_Mell
Jorovic_Ivana Saner_Julita
Zhang_Yuxuan Errani_Sara
Jorovic_Ivana Milatova_Sofia
Jorovic_Ivana Zhang_Yuxuan
afficher_matchs_joueuse New-York 2021 Lamens_Suzan
exit
